CTN,3020,,DUNGUAN MIDSAYAP,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-56-8.72,124-49-39.95,,,766870.2521,480966.8301,,,,,,,,,,
TRI.STA,,,DUPULISAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-45-54.683,123-26-41.256,,,,,,,,,,,,,,
TUL,1,,ESPERANZA TULUNAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-50-55.3690,124-53-49.6748,,,757243.0255,488630.3771,,,ESTABLISHED BY FNSP-K,,,,,,,
TUL,2,,ESPERANZA TULUNAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-50-58.4727,124-53-49.1425,,,757338.362,488614.0537,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,GANASI,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-47-15.873,124-05-44.157,,,,,,,,,,,,,,
KC,33,,GAYOLA KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-05-28.3273,125-00-42.3646,,,784055.7618,501299.9979,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,34,,GAYOLA KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-05-24.4616,125-00-47.4368,,,783937.0235,501455.6472,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,19,,GINATILAN KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-50.7139,125-10-27.4702,,,779218.0375,519256.3527,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,20,,GINATILAN KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-53.3277,125-10-23.9108,,,779298.2843,519147.0883,,,ESTABLISHED BY FNSP-K,,,,,,,
GOKO,1,,GOKOTAN PIKIT,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-36.3075,124-41-19.6809,,,793527.4452,465628.1755,,,ESTABLISHED BY FNSP-K,,,,,,,
GOKO,2,,GOKOTAN PIKIT,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-35.1298,124-41-07.9118,,,793491.5184,465267.0662,,,ESTABLISHED BY FNSP-K,,,,,,,
GRN,3,,GREEN HILLS PRES. ROXAS,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-10.3863,120-56-02.2389,,,794712.532,505314.7619,,,ESTABLISHED BY FNSP-K,,,,,,,
GRN,4,,GREEN HILLS PRES. ROXAS,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-11-16.8127,125-04-50.9175,,,794760.2299,505243.6605,,,ESTABLISHED BY FNSP-K,,,,,,,
LIB,1,,GUMAGA LIBUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-14-37.7444,124-30-04.4492,,,800962.1072,444919.4927,,,ESTABLISHED BY FNSP-K,,,,,,,
LIB,2,,GUMAGA LIBUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-14-44.1545,124-30-04.3836,,,801159.0121,444917.6943,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,HERMANOS,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-37-51.922,124-09-21.051,,,,,,,,,,,,,,
TRI.STA,,,HOPE,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-38-15.840,124-09-48.369,,,,,,,,,,,,,,
KC,17,,ILOMAVIS KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-15.24632,125-11-28.68460,,,778129.3312,521126.1993,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,18,,ILOMAVIS KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-12.56112,125-11-27.19168,,,778046.8364,521089.6228,,,ESTABLISHED BY FNSP-K,,,,,,,
CTN,3003,,IMELDA TAGUNARAO MATALAM,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-14-30.35,124-56-53.61,780634.6415,464110.1692,800704.992,494282.361,,,,,,,,,,
CTN,3004,,IMELDA TAGUNARAO MATALAM,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-14-31.36,124-56-55.78,780634.6415,464110.1692,800736.0825,494349.0063,,,,,,,,,,
KC,13,,INDANGAN KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-27.69117,125-08-19.5703,,,774823.5874,515332.5436,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,14,,INDANGAN KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-23.2340,125-08-23.2620,,,774686.7121,515445.8858,,,ESTABLISHED BY FNSP-K,,,,,,,
JNY,1,,JANIUAY  TULUNAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-53-32.8587,124-55-23.4099,,,762079.9512,491508.9854,,,ESTABLISHED BY FNSP-K,,,,,,,
JNY,2,,JANIUAY  TULUNAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-53-35.1504,124-55-26.9376,,,762150.3263,491617.2932,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,JARO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-35-53.730,122-06-15.150,,,,,,,,,,,,,,
KC,7,,JUNCTION KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-59-16.7497,124-59-11.6079,,,772642.2894,498514.7143,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,8,,JUNCTION KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-59-13.7614,124-59-07.8686,,,772550.5058,498399.9414,,,ESTABLISHED BY FNSP-K,,,,,,,
BLLM,1,PLS-564,KABAGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-44.784,124-49-35.861,20000,20000,,,,,,,,,,,,
BLLM,2,PLS-564,KABAGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20122.78,20038.67,,,,,,,,,,,,
MBM,3,PLS-564,KABAGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20848.04,22302.2,,,,,,,,,,,,
BLLM,1,PLS-217,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30000,30000,,,,,,,,,,,,
BLLM,1,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-62-19.459,,,,,,,,BLURRED,,,,,,,
BLLM,1,PLS360,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-11.502,125-05-25.868,40000,40000,,,,,,,,,,,,
BLLM,1,PLS-498,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,2,PLS-217,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,29175.04,30092.97,,,,,,,,,,,,
BLLM,2,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,3,PLS-217,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,36135.13,29338.27,,,,,,,,,,,,
BLLM,3,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23423.53,32043.47,,,,,,,,,,,,
BLLM,4,PLS-217,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,36482.45,29318.22,,,,,,,,,,,,
BLLM,4,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,5,PLS-217,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26401.32,22981.11,,,,,,,,,,,,
BLLM,5,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,6,PLS-217,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26161.27,23248.4,,,,,,,,,,,,
BLLM,6,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,7,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,35308.33,35206.59,,,,,,,,,,,,
BLLM,8,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,34812.08,34661.89,,,,,,,,,,,,
BLLM,9,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,24389.83,37235.12,,,,,,,,,,,,
BLLM,10,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23897.88,36951.51,,,,,,,,,,,,
BLLM,16,PLS360,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-08-15.95,124-55-31.83,53038.22,21767.81,,,,,"FURNISHED BY DENR-RTD,REGION12,AURORA ST.KORONADAL CITY CERTIFICATION SIGNED BY EBGR.BENIGNO L. DAGA,CHIEF ORI.& OTHER SURVEY SER.SECT ''SEE LETTER/CERTIFICATE",,,,,,,
BLLM,67,PLS360,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,5665.689,1513.067,,,,,,,,,,,,
BLLM,68,PLS360,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,5662.906,1540.095,,,,,,,,,,,,
BLLM,68,PLS360,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,56629.06,15400.95,,,,,,,,,,,,
BLLM,69,PLS360,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,56130.74,21868.51,,,,,,,,,,,,
TRI.,1,PLS-218,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25983.09,32456.38,,,,,,,,,,,,
TRI.,,PLS-498,KABAKAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-12-19.49,124-47-40.95,30000,30000,,,,,"FURNISHED BY RTD,DENR-LMS,REGION-12 KORONADAL CITY AS PER LETTER DATED JULY 23,2003 FILED/WRITTEN ON 7/31/2003 ",,,,,,,
CTN,3009,,KABASALAN PIKIT,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
CTN,3010,,KABASALAN PIKIT,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-58-26.62,124-37-45.39,,,771118.5559,459035.5927,,,,,,,,,,
KC,45,,KALAISAN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-04.7172,125-01-45.0600,,,774115.7479,503224.4216,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,46,,KALAISAN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-06.3986,125-01-45.3500,,,774167.3947,503233.322,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,65,,KALASUYAN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-19.9848,125-04-58.0702,,,778271.3693,509147.5958,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,66,,KALASUYAN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-17.1993,125-04-57.7007,,,778185.8068,509136.2703,,,ESTABLISHED BY FNSP-K,,,,,,,
KAT,1,,KATALICANAN ALEOSAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-11-40.7324,124-37-10.2656,,,795512.1622,457977.56,,,ESTABLISHED BY FNSP-K,,,,,,,
KAT,2,,KATALICANAN ALEOSAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-11-43.1402,124-37-10.6981,,,795586.1116,457990.8902,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,71,,KATIPUNAN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-04-05.0072,125-00-16.8991,780634.6415,464110.1692,781496.4588,500518.5919,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,72,,KATIPUNAN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-04-09.3373,125-00-08.9469,780634.6415,464110.1692,781629.4645,500274.558,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,KAUIT,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-30-54.087,122-04-29.933,,,,,,,,,,,,,,
BLLM,1,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-20-01.435,125-00-17.595,20000,20000,,,,,,,,,,,,
BLLM,1,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-11.502,125-05-25.868,40000,40000,,,,,,,,,,,,
BLLM,1,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-11.502,120-05-25.868,40000,40000,,,,,,,,,,,,
BLLM,1,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-11.502,125-05-25.868,40000,40000,,,,,,,,,,,,
BLLM,1,PLS-60,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-12.14,125-05-25.94,40000,40000,,,,,"FURNISHED BY REGION-12,LMS-RTD,KORONADAL CITY FILED 10/16/2003",,,,,,,
BLLM,1,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-30-31.859,124-41-36.917,30000,30000,,,,,,,,,,,,
BLLM,1,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-30-31.854,124-41-36.917,30000,30000,,,,,,,,,,,,
BLLM,1,PLS831,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-20-01.435,125-00-17.595,20000,20000,,,,,,,,,,,,
BLLM,1,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-11.502,125-05-25.868,40000,40000,,,,,SYSTEM WITH PLS-59,,,,,,,
BLLM,1,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-11.502,125-05-25.868,40000,40000,,,,,,,,,,,,
BLLM,2,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19931.13,19870.43,,,,,,,,,,,,
BLLM,2,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,40202.16,39900.4,,,,,,,,,,,,
BLLM,2,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,40202.16,39900.4,,,,,,,,,,,,
BLLM,2,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30455.15,29591.83,,,,,,,,,,,,
BLLM,2,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30455.15,29591.83,,,,,,,,,,,,
BLLM,3,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19095.88,16961.49,,,,,,,,,,,,
BLLM,3,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,3,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,39099.64,32249.69,,,,,,,,,,,,
BLLM,3,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,39099.64,32249.69,,,,,,,,,,,,
BLLM,4,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19173.26,16894.92,,,,,,,,,,,,
BLLM,4,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,47236,19895.72,,,,,"FROM REGION-12,KORONADAL CITY",,,,,,,
BLLM,4,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,47236,19895.72,,,,,,,,,,,,
BLLM,4,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,38113.96,32332.64,,,,,,,,,,,,
BLLM,4,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,38113.96,32332.64,,,,,,,,,,,,
BLLM,5,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22505.83,13879.55,,,,,,,,,,,,
BLLM,5,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,76560.95,23845.05,,,,,"FROM REGION-12,KORONADAL CITY",,,,,,,
BLLM,5,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,46540.95,23845.05,,,,,,,,,,,,
BLLM,5,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26463.7,26848.09,,,,,,,,,,,,
BLLM,5,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26463.7,26848.09,,,,,,,,,,,,
BLLM,6,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22459.07,13764.58,,,,,,,,,,,,
BLLM,6,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,43687.96,24154.41,,,,,,,,,,,,
BLLM,6,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25690.92,25764.85,,,,,,,,,,,,
BLLM,6,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25690.92,25764.85,,,,,,,,,,,,
BLLM,7,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25579.14,16466.96,,,,,,,,,,,,
BLLM,7,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,44670.94,27387.74,,,,,,,,,,,,
BLLM,7,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,7,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,12442.42,22830.72,,,,,,,,,,,,
BLLM,8,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25674.85,16549.68,,,,,,,,,,,,
BLLM,8,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,44408.93,27893.81,,,,,,,,,,,,
BLLM,8,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,8,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,12707.79,22275.38,,,,,,,,,,,,
BLLM,9,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23795.45,22744.53,,,,,,,,,,,,
BLLM,9,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,42524.09,31325.74,,,,,,,,,,,,
BLLM,9,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20749.55,26116.78,,,,,,,,,,,,
BLLM,9,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20699.09,26116.78,,,,,,,,,,,,
BLLM,10,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23762.77,22862.43,,,,,,,,,,,,
BLLM,10,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,42488.46,31477.57,,,,,,,,,,,,
BLLM,10,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20749.55,26658.22,,,,,,,,,,,,
BLLM,10,PLS-636-D,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20749.55,26658.22,,,,,,,,,,,,
BLLM,11,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22392.59,26107.3,,,,,,,,,,,,
BLLM,11,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,41695.34,34601.68,,,,,,,,,,,,
BLLM,12,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22295.27,26087.19,,,,,,,,,,,,
BLLM,12,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,13,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,18534.43,23974.64,,,,,,,,,,,,
BLLM,13,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,40856.61,38242.56,,,,,,,,,,,,
BLLM,14,PLS-579,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,18446.93,23872.74,,,,,,,,,,,,
BLLM,14,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,40745.79,38785.85,,,,,,,,,,,,
BLLM,15,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,52802.41,21705.12,,,,,,,,,,,,
BLLM,16,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,17,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,56345.78,25714.75,,,,,,,,,,,,
BLLM,17,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-03.626,124-57-40.353,56345.78,25714.75,,,,,,,,,,,,
BLLM,18,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,56335.86,26410.5,,,,,,,,,,,,
BLLM,18,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-03.303,124-58-03.026,56335.86,26410.5,,,,,,,,,,,,
BLLM,19,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,53038.75,29847.36,,,,,,,,,,,,
BLLM,19,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-08-15.968,124-59-55.034,53038.75,29847.36,,,,,,,,,,,,
BLLM,20,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,53045.22,30012.25,,,,,,,,,,,,
BLLM,20,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-08-16-179,125-00-00.407,53045.22,30012.25,,,,,,,,,,,,
BLLM,21,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,51957.97,32878.24,,,,,,,,,,,,
BLLM,22,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,51908.35,33108.46,,,,,,,,,,,,
BLLM,23,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,50372.88,37858.91,,,,,,,,,,,,
BLLM,24,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,50230.99,38216.99,,,,,,,,,,,,
BLLM,24,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,47302.99,47487.86,,,,,,,,,,,,
BLLM,25,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,49060.16,42979.42,,,,,,,,,,,,
BLLM,25,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-06-06.448,125-07-02.949,49060.16,42979.42,,,,,,,,,,,,
BLLM,25,PLS831,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22846.72,31297.76,,,,,,,,,,,,
BLLM,26,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,49020.11,43134.74,,,,,,,,,,,,
BLLM,26,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-06-05.144,125-07-08.010,49020.11,43134.74,,,,,,,,,,,,
BLLM,26,PLS831,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22825.31,31533.02,,,,,,,,,,,,
BLLM,27,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,47340.88,47294.6,,,,,,,,,,,,
BLLM,27,PLS831,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22484.39,34823.74,,,,,,,,,,,,
BLLM,28,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,47302.99,47487.86,,,,,,,,,,,,
BLLM,28,PLS831,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22451.46,34952.33,,,,,,,,,,,,
BLLM,28,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,47302.99,47487.86,,,,,,,,,,,,
BLLM,29,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,43754.59,46402.02,,,,,,,,,,,,
BLLM,30,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,44147.69,38396.97,,,,,,,,,,,,
BLLM,30,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,43690.54,46278.75,,,,,,,,,,,,
BLLM,31,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,36973.95,38955.38,,,,,,,,,,,,
BLLM,31,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,44147.69,38396.97,,,,,,,,,,,,
BLLM,32,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,36642.92,38867.26,,,,,,,,,,,,
BLLM,33,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,33567.05,39677.07,,,,,,,,,,,,
BLLM,34,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,33335.71,39887.61,,,,,,,,,,,,
BLLM,34,PLS-60,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-57-34.50,125-05-22.00,33335.71,39887.61,,,,,,,,,,,,
BLLM,35,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,31597.06,42815.95,,,,,,,,,,,,
BLLM,36,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,31443.32,43120.54,,,,,,,,,,,,
BLLM,37,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,38,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,29423.2,47039.34,,,,,,,,,,,,
BLLM,39,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25946.89,48060.96,,,,,,,,,,,,
BLLM,40,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25661.17,48205.06,,,,,,,,,,,,
