BLLM,1,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,11-54-11.115,125-24-59.255,30000.00,30000.00,1316249.997,545368.370,,,
BLLM,2,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,29904.49,29954.91,1316154.422,545323.424,,,
BLLM,3,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,26394.58,28508.24,1312642.436,543882.055,,,
BLLM,4,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,26424.45,28300.64,1312671.995,543674.416,,,
BLLM,5,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,31176.35,27045.99,1317421.886,542412.677,,,
BLLM,6,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,31266.70,26696.65,1317511.710,542063.212,,,
BLLM,7,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,34307.17,28591.60,1320548.942,543953.559,,,
BLLM,8,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,34425.85,28729.58,1320673.826,544091.348,,,
BLLM,9,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,11-52-14.14,125-20-33.82,26405.72,21966.63,1312643.781,537340.629,,,
BLLM,10,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,11-52-09.41,125-20-32.02,26260.21,21911.54,1312498.193,537285.759,,,
BLLM,11,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,34522.42,30708.94,1320773.366,546070.512,,,
BLLM,12,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,34637.91,30740.94,1320888.901,546102.338,,,
BLLM,13,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,32517.04,24112.23,1318758.138,539476.997,,,
BLLM,14,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,32649.58,24079.14,1318890.624,539443.709,,,
MBM,1,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,25894.28,31986.00,1312147.355,547360.476,,,
MBM,2,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,25491.05,31105.20,1311742.817,456480.302,,,
MBM,3,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,25137.00,30480.01,1311387.840,545855.658,,,
MBM,4,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,37224.69,29052.16,1323473.077,544409.724,,,
MBM,5,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,37419.67,30640.29,1323670.439,545997.521,,,
MBM,6,PLS 510-D,TAFT,EASTERN SAMAR,REGION VIII,,,36600.70,31431.20,1322852.678,546789.639,,,
BLLM,1,PLS 608-D,CAN-AVID,EASTERN SAMAR,REGION VIII,11-59-55.469,125-26-57.199,30000.00,30000.00,1326836.119,548920.313,,,
BLLM,2,PLS 608-D,CAN-AVID,EASTERN SAMAR,REGION VIII,,,29950.30,29863.74,1326786.198,548784.137,,,
BLLM,3,PLS 608-D,CAN-AVID,EASTERN SAMAR,REGION VIII,,,28065.95,25013.60,1324893.989,543937.188,,,S-43
BLLM,4,PLS 608-D,CAN-AVID,EASTERN SAMAR,REGION VIII,,,28024.52,24730.51,1324852.099,543654.174,,,S-44
BLLM,1,PLS 689-D,DOLORES,EASTERN SAMAR,REGION VIII,12-02-17.832,125-28-54.854,30000.00,30000.00,1331216.391,552471.794,,,
BLLM,2,PLS 689-D,DOLORES,EASTERN SAMAR,REGION VIII,,,30088.60,29928.48,1331304.864,552400.120,,,
BLLM,1,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,12-02-17.832,125-28-54.854,30000.00,30000.00,1331216.391,552471.794,,,
BLLM,2,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,30088.60,29928.48,1331304.864,552400.120,,,
BLLM,17,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,31975.47,24707.43,1333182.536,547175.869,,,
BLLM,18,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,31946.54,24393.92,1333153.056,546862.417,,,
BLLM,19,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,34225.63,29267.78,1335440.661,551732.175,,,
BLLM,20,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,33858.00,29503.74,1335073.452,551968.775,,,
BBM,1,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,29786.87,29622.20,1331002.602,552094.375,,,
BBM,2,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,30025.12,29435.53,1331240.520,551907.290,,,
BBM,3,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,30505.11,29990.88,1331721.476,552461.788,,,
BBM,4,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,29779.54,30547.59,1330996.895,553019.761,,,
MBM,1,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,34135.21,25938.85,1335344.394,548403.472,,,
MBM,2,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,34220.06,26920.02,1335430.966,549384.471,,,
MBM,3,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,34311.57,27837.10,1335524.086,550301.372,,,
MBM,4,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,35013.15,28558.13,1336226.919,551021.157,,,
MBM,5,PLS 774-D,DOLORES,EASTERN SAMAR,REGION VIII,,,35621.38,29438.00,1336836.685,551899.943,,,
BLLM,1,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,11-48-55.825,125-27-02.799,20000.00,20000.00,1306568.350,549122.618,,,
BLLM,2,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,20020.57,20113.22,1306589.102,549235.802,,,
BLLM,3,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,15907.29,19634.15,1302475.139,548763.369,,,S-52
BLLM,4,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,16122.25,19417.39,1302689.746,548546.267,,,S-53
BLLM,5,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,19703.10,16221.04,1306265.369,545344.266,,,S-71
BLLM,6,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,19607.77,16005.81,1306169.695,545129.155,,,S-72
BLLM,7,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,23969.26,16326.72,1310531.599,545443.031,,,S-88
BLLM,8,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,23870.80,16385.82,1310433.236,545502.288,,,S-89
BLLM,9,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,20961.01,18275.26,1307526.560,547396.369,,,S-115
BLLM,10,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,20690.30,18588.62,1307256.361,547710.157,,,S-116
BLLM,11,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,21243.63,12407.10,1307799.716,541527.911,,,S-155
BLLM,12,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,21079.48,12227.73,1307635.281,541348.811,,,S-156
BLLM,13,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,24771.72,21660.24,1311342.647,550775.137,,,S-193
BLLM,14,PLS 813-D,SULAT,EASTERN SAMAR,REGION VIII,,,24669.62,21709.93,1311240.629,550824.991,,,S-194
BLLM,1,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,11-09-02.205,125-39-47.577,,,1233068.43,572442.96,,,
BLLM,2,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1233167.13,572296.27,,,
BLLM,3,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1236272.76,570182.58,,,
BLLM,4,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1236352.48,569997.27,,,
BLLM,5,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1241583.63,566805.63,,,
BLLM,6,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1241484.86,566995.07,,,
BLLM,7,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229008.39,575522.98,,,
BLLM,8,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229271.26,575432.73,,,
BBM,1,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1239535.19,567227.87,,,
BBM,2,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1241084.74,567634.82,,,
BBM,3,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1238478.04,568146.08,,,
BBM,4,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1239264.08,571491.98,,,
BBM,5,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1237359.11,573382.00,,,
BBM,6,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1236945.47,572442.68,,,
BBM,7,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1235225.75,574717.62,,,
BBM,8,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1234967.95,573673.81,,,
BBM,9,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1234331.03,572396.66,,,
BBM,10,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1237936.76,570239.21,,,
BBM,11,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1232741.81,574885.04,,,
BBM,12,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1232933.67,575130.86,,,
BBM,13,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1228978.43,574920.04,,,
BBM,14,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1232363.45,573710.85,,,
BBM,15,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1230513.02,574417.36,,,
BBM,16,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229360.82,576145.72,,,
BBM,17,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229679.17,575164.87,,,
BBM,18,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1232609.04,573844.46,,,
BBM,19,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1236302.69,572011.16,,,
BBM,20,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1235860.22,573149.01,,,
BBM,21,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,,,,,NO DATA
BBM,22,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1235876.90,570576.06,,,
BBM,23,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1236721.23,570677.80,,,
BBM,24,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1237212.56,568646.33,,,
BBM,25,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229371.24,576566.67,,,
BBM,26,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1231021.72,573446.67,,,
MBM,1,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229625.09,576922.54,,,
MBM,2,PLS 1044-D,SALCEDO,EASTERN SAMAR,REGION VIII,,,,,1229671.25,576966.67,,,
BLLM,1,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,11-45-18.25,125-27-12.56,,,1299883.84,549428.81,,,
BLLM,2,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299980.05,549514.13,,,
BLLM,3,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299740.95,543950.61,,,
BLLM,4,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299791.15,543795.39,,,
BLLM,5,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1301411.49,545614.61,,,
BLLM,6,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1301353.16,545470.25,,,
BBM,1,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299090.86,550110.65,,,
BBM,2,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299171.43,549650.35,,,
BBM,3,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1297549.62,547984.61,,,
BBM,4,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1298211.43,547445.63,,,
BBM,5,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1297908.28,544559.41,,,
BBM,6,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299667.75,545427.95,,,
BBM,7,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299955.14,544801.06,,,
BBM,8,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299779.54,544171.03,,,
BBM,9,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1299176.85,543806.61,,,BBM 9-15 HAVE DIFFERENT COORDINATES (7/5/1976)
BBM,10,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1301072.25,542974.07,,,
BBM,11,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1298654.94,543600.96,,,
BBM,12,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1302017.75,546093.28,,,
BBM,13,PLS 1092-D,SAN JULIAN,EASTERN SAMAR,REGION VIII,,,,,1302375.77,545707.65,,,
