BBM,1,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019297.63,504951.04,,,
BBM,2,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019222.99,504100.27,,,
BBM,3,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019669.46,503645.65,,,
BBM,4,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2020590.52,502563.27,,,
BBM,5,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2016849.31,505603.32,,,
BBM,6,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2013516.88,506925.76,,,
BBM,7,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019516.67,508410.97,,,
BBM,8,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2020439.22,516121.85,,,
BBM,9,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2024055.72,515098.44,,,
BBM,10,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2022679.19,507350.72,,,
BBM,11,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2023084.2,505858.35,,,
BBM,12,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2021772.15,503761.65,,,
BBM,13,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2016212.09,507689.06,,,
BBM,14,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2018585.13,503388.24,,,
BBM,15,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2016366.32,502801.08,,,
BBM,16,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2021594.86,499632.86,,,
BBM,17,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2025206.95,497204.96,,,
BBM,18,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2028109.96,501744.22,,,
BBM,19,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019261.13,500300.35,,,
BBM,20,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2026739.39,494363.3,,,
BBM,21,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2037279.03,499342.2,,,
BBM,22,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2026791.78,491556.03,,,
BBM,23,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2044028.53,498407.76,,,
BBM,24,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2038580.06,503341.4,,,
BBM,25,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2039851.13,510743.32,,,
BBM,26,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2034244.19,505604.91,,,
BBM,27,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2027336.45,504941.39,,,
BBM,28,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2014598.03,517460.18,,,
BBM,29,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2018364.03,502063.43,,,
BBM,30,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2013290.28,507547.55,,,
BBM,31,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2013288.14,500458.15,,,
BBM,32,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
BBM,33,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2008386.79,490636.54,,,
BBM,34,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2010714.85,507398.46,,,
BBM,35,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2009298.23,511883.37,,,
BBM,36,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2002903.85,515238.93,,,
BBM,37,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2002572.43,512217.68,,,
BBM,38,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2006190.13,509988.47,,,
BBM,39,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2008186.22,507545.36,,,
BBM,40,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2007531.5,502726.18,,,
BBM,41,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2004505.55,488954.89,,,
BBM,42,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,NO DATA
BBM,43,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2001678.38,504209.15,,,
BBM,44,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,1992579.4,507406.28,,,
BLLM,1,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,18-15-25.7167,121-02-30.6418,,,2019221.032,504424.964,,,
BLLM,1,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,18-15-25.7167,121-02-30.6418,,,2019221.032,504424.964,,,
BLLM,2,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019144.971,504550.134,,,
BLLM,2,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2019144.971,504550.134,,,
BLLM,3,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2058619.919,509234.111,,,
BLLM,4,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2058555.086,509037.702,,,
BLLM,5,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2032823.517,495976.866,,,
BLLM,6,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2032756.923,496072.126,,,
BLLM,7,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2050128.666,509547.715,,,
BLLM,8,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2050689.489,509683.846,,,
MBM,1,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,2,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2004505.55,488954.89,,,
MBM,3,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2008386.79,490636.54,,,
MBM,4,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,5,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,6,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,7,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2031290.77,498090.91,,,
MBM,8,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2038412.33,494606.62,,,
MBM,9,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2044028.53,498407.76,,,
MBM,10,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,11,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,12,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,13,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,14,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,15,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,16,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,17,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,18,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2044648.23,509462.28,,,
MBM,19,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2039851.13,510743.32,,,
MBM,20,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2024055.72,515098.44,,,
MBM,21,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2020439.22,516121.85,,,
MBM,22,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2014598.03,517460.18,,,
MBM,23,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2002903.85,515238.93,,,
MBM,24,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,25,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,,,,,
MBM,26,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,1992579.4,507406.28,,,
MBM,27,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,1988498.74,501588.86,,,
MBM,28,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,1995241.63,494951.29,,,
MBM,7-A,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2030212.06,492458.33,,,
MBM,7-B,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2033765.58,493393.01,,,
MBM,7-C,CAD 995-D,CALANASAN (BAYAG),APAYAO,CAR,,,,,2035681.23,493896.87,,,
