BLLM,8,CAD-314-D,AGOO,La Union,I,,,,,1807552.09,434490.99,,,,,,
BLLM,9,CAD-314-D,AGOO,La Union,I,,,,,18043.68.86,437235.76,,,,,,
BLLM,10,CAD-314-D,AGOO,La Union,I,,,,,1804171.61,437254.38,,,,,,
BLLM,11,CAD-314-D,AGOO,La Union,I,,,,,1803363.47,433541.55,,,,,,
BLLM,12,CAD-314-D,AGOO,La Union,I,,,,,1803137.24,433655.75,,,,,,
BLLM,13,CAD-314-D,AGOO,La Union,I,,,,,1805301.17,430085.35,,,,,,
BLLM,14,CAD-314-D,AGOO,La Union,I,,,,,1805362.81,430344.87,,,,,,
BLLM,1,CAD-106,ARINGAY,La Union,I,16-23-51.32,120-21-13.62,20000.00,20000.00,1813549.475,430972.287,,,,,,
BLLM,2,CAD-106,ARINGAY,La Union,I,16-23-45.594,120-21-13.081,19824.01,19984.00,1813373.521,430955.733,,,,,,
BLLM,3,CAD-106,ARINGAY,La Union,I,16-24-0.887,120-20-25.045,20294.110,18558.670,1813848.185,429531.886,,,,,,
BLLM,4,CAD-106,ARINGAY,La Union,I,16-24-3.889,120-20-22.916,20386.410,18495.500,1813940.667,429469.013,,,,,,
BLLM,5,CAD-106,ARINGAY,La Union,I,16-24-45.289,120-21-8.740,21658.890,19855.220,151208.843,430832.779,,,,,,
BLLM,6,CAD-106,ARINGAY,La Union,I,16-24-50.689,120-21-8.402,21824.900,19845.170,1815374.861,430823.281,,,,,,
BLLM,8,CAD-106,ARINGAY,La Union,I,16-26-15.531,120-28-3.955,24436.180,32173.240,1817946.830,443159.602,,,,,,
BLLM,9,CAD-106,ARINGAY,La Union,I,16-23-18.325,120-21-57.533,18985.850,21303.090,1812531.165,432272.139,,,,,,
BLLM,10,CAD-106,ARINGAY,La Union,I,16-23-14.949,120-21-59.466,18882.070,21360.430,1812427.215,432329.176,,,,,,
BLLM,12,CAD-107,ARINGAY,La Union,I,16-23-33.275,120-21-40.320,19445.340,20792.280,1812992.299,431762.805,,,,,,
BLLM,13,CAD-108,ARINGAY,La Union,I,16-24-5.868,120-19-46.264,20447.330,17407.980,1814005.064,428381.663,,,,,,
BLLM,14,CAD-109,ARINGAY,La Union,I,16-24-55.640,120-22-32.214,22007.930,22331.870,1815549.983,433310.567,,,,,,
BLLM,15,CAD-110,ARINGAY,La Union,I,16-23-57.850,120-24-16.083,20201.390,25414.120,1813733.630,436387.041,,,,,,
BLLM,16,CAD-111,ARINGAY,La Union,I,16-22-9.494,120-23-8.491,16870.360,23409.030,1810408.973,434371.356,,,,,,
BLLM,17,CAD-112,ARINGAY,La Union,I,16-25-23.956,120-26-7.606,22849.190,28722.210,1816370.876,439703.542,,,,,,
MBM,1,CAD-106,ARINGAY,La Union,I,16-25-1.238,120-20-0.338,22149.25,17825.75,1815705.664,428804.865,,,,,,
MBM,2,CAD-106,ARINGAY,La Union,I,16-25-1.241,120-20-46.639,22149.24,19199.47,1815701.283,430178.612,,,,,,
MBM,3,CAD-106,ARINGAY,La Union,I,16-25-1.240,120-21-6.371,22149.21,19784.92,1815699.373,430764.058,,,,,,
MBM,4,CAD-106,ARINGAY,La Union,I,16-25-6.165,120-21-51.512,22300.61,21124.24,1815846.516,432103.858,,,,,,
MBM,5,CAD-106,ARINGAY,La Union,I,16-25-4.754,120-23-20.510,22257.55,23764.76,1815795.025,434744.256,,,,,,
MBM,6,CAD-106,ARINGAY,La Union,I,16-25-24.677,120-24-4.922,22870.21,25082.33,1816403.485,436063.747,,,,,,
MBM,7,CAD-106,ARINGAY,La Union,I,16-26-9.613,120-25-52.880,24252.45,28284.76,1817775.494,439270.584,,,,,,
MBM,8,CAD-106,ARINGAY,La Union,I,16-27-2.480,120-25-31.981,25877.24,27664.18,1819402.264,438655.193,,,,,,
MBM,9,CAD-106,ARINGAY,La Union,I,16-28-4.777,120-26-11.210,27792.57,28827.11,1821313.870,439824.233,,,,,,
MBM,10,CAD-106,ARINGAY,La Union,I,16-28-39.523,120-26-44.638,28861.04,29818.17,1822379.146,440818.694,,,,,,
