BLLM,4,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,912568.85,585566.23
BLLM,5,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,914378.596,581221.757
BLLM,6,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,914534.391,581190.136
BLLM,7,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,918119.111,586232.046
BLLM,8,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,917863.328,586392.214
BLLM,9,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,,
BLLM,10,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,,
BLLM,11,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,,
BLLM,12,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,,
MBM,1,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,926292.98,592221.66
MBM,2,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,920542.47,597719.88
MBM,3,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,914273.8,598266.43
MBM,4,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,908874.02,597829.55
MBM,5,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,908862.08,592703.25
MBM,6,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,908932.65,591291.4
MBM,7,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,908675.04,586387.08
MBM,8,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,908624.23,582712.84
MBM,9,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,,
MBM,10,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,918085.72,534176.3
MBM,11,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,926331.43,533110.37
BBM,1,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,920088.43,591149.86
BBM,2,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,915589.4,586486.13
BBM,3,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,916041.94,584052.05
BBM,4,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,917383.63,583835.25
BBM,5,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,918684.98,577050.9
BBM,6,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,915574.13,579905.3
BBM,7,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,913491.08,581353.09
BBM,8,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,911431.07,582542.2
BBM,9,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,911038.9,584578.48
BBM,10,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,913572.36,587138.41
BBM,11,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,911905.68,587365.6
BBM,12,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,914308.56,589737.89
BBM,13,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,917492.75,594077.42
BBM,14,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,914116.65,593793.62
BBM,15,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,920741.73,595130.63
BBM,16,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,918709.66,595251.03
BBM,17,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,912022.18,580808.13
BBM,18,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,910578.59,580157.72
BBM,19,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,909881.94,578679.66
BBM,20,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,915500.76,578093.68
BBM,21,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,909943.24,587741.2
BBM,22,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,915167.62,584167.21
BBM,23,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,913750.32,582818.48
BBM,24,CAD701-D,LA PAZ,AGUSAN DEL SUR,XIII,,,,,908058.69,582089.56
BLLM,1,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,8-11--19.507,125-50-58.562,,,905523.396,593618.952
BLLM,2,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905284.043,593840.55
BLLM,3,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901705.549,595690.634
BLLM,4,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901438.181,595741.036
BLLM,5,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897617.049,594873.303
BLLM,6,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897557.331,594721.765
BLLM,7,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,895151.846,589403.413
BLLM,8,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,895207.192,589248.452
BLLM,9,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,900483.661,588347.349
BLLM,10,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,900569.22,588347.349
BLLM,11,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905329.292,588619.98
BLLM,12,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905520.236,588397.658
BLLM,13,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,906422.444,584079.658
BLLM,14,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,906296.041,583912.14
BLLM,15,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,893862.52,592619.887
BLLM,16,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,893702.781,592637.311
BLLM,17,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,886092.268,589967.352
BLLM,18,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,885914.454,589967.352
BLLM,19,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,889779.224,589373.099
BLLM,20,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,889917.096,589296.138
BLLM,21,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,890817.939,585110.327
BLLM,22,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,890930.248,584924.521
MBM,1,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,2,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,3,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,4,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,5,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,6,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,7,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,884674.61,590439.64
MBM,8,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,884640.9,590411.35
MBM,9,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901798.77,597965.07
MBM,10,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,908874.02,597829.55
MBM,11,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,12,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,13,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
MBM,14,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
BBM,1,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905797.14,591836.52
BBM,2,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905033.8,589587.29
BBM,3,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905602.07,588355.46
BBM,4,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905598.64,586083.7
BBM,5,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,906886.38,591897.5
BBM,6,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,904784.2,590304.2
BBM,7,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901505.28,589207.87
BBM,8,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,900851.73,595660.35
BBM,9,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901157.65,591812.62
BBM,10,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,907116.77,590698.9
BBM,11,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,908862.15,592703.28
BBM,12,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,904326.74,585069.82
BBM,13,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897805.82,593785.16
BBM,14,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897932.75,591333.6
BBM,15,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,895370.64,590896.91
BBM,16,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897105.53,588509.95
BBM,17,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,889677.51,588733.82
BBM,18,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,887950.59,589529.26
BBM,19,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,892823.32,588008.5
BBM,20,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,891527.48,591180.85
BBM,21,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,908932.73,591291.38
BBM,22,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,,
BBM,23,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,908675.04,586387.12
BBM,24,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,907023.58,585765.98
BBM,25,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,908624.31,582712.9
BBM,26,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,904542.14,582015.91
BBM,27,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901010.31,586815.35
BBM,28,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897178.61,586695.09
BLLM,1,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,8-42-59.040,125-44-57.718,,,963856.709,582461.039
BLLM,2,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,3,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,4,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,5,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,6,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,7,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,8,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,9,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,10,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,11,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,12,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,13,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,14,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,15,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,16,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,17,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,18,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,19,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,20,CAD-944-D,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,1,PLS-1024,BAYUGAN,AGUSAN DEL SUR,XIII,8-39-18.060,125-48-35.106,,,957081.54,589120.83
BLLM,2,PLS-1024,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,957081,588895.89
BLLM,3,PLS-1024,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,861654.19,590378.68
BLLM,4,PLS-1024,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,961747.33,590499.18
BLLM,5,PLS-1024,BAYUGAN,AGUSAN DEL SUR,XIII,,,,,,
BLLM,1,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,8-11--19.507,125-5-58.562,,,905523.396,593618.952
BLLM,2,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,905284.043,593840.55
BLLM,3,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901705.549,595690.634
BLLM,4,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,901438.181,595741.036
BLLM,5,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897617.049,594873.303
BLLM,6,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,897557.331,594721.765
BLLM,7,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,895151.846,589403.413
BLLM,8,CAD679-D,LORETO,AGUSAN DEL SUR,XIII,,,,,895207.192,589248.452
