MBM,26,Cad 133,ROXAS CITY,CAPIZ,VI,,,15627.65,14477.47,1276564.142,467452.507,,,
MBM,27,Cad 133,ROXAS CITY,CAPIZ,VI,,,15724.51,13899.91,1276661.532,466874.792,,,
MBM,28,Cad 133,ROXAS CITY,CAPIZ,VI,,,15794.50,12980.84,1276732.572,465955.876,,,
MBM,29,Cad 133,ROXAS CITY,CAPIZ,VI,,,16068.97,12402.30,1277007.578,465377.456,,,
BBM,1,Cad 133,ROXAS CITY,CAPIZ,VI,,,22678.09,17079.02,1283611.575,470060.523,,,
BBM,2,Cad 133,ROXAS CITY,CAPIZ,VI,,,22144.23,22144.23,1283078.062,469883.095,,,
BBM,3,Cad 133,ROXAS CITY,CAPIZ,VI,,,22417.20,15509.18,1283352.276,468490.479,,,
BBM,4,Cad 133,ROXAS CITY,CAPIZ,VI,,,21059.23,16177.23,1281993.581,469157.399,,,
BBM,5,Cad 133,ROXAS CITY,CAPIZ,VI,,,20263.65,15701.57,1281198.598,468680.974,,,
BBM,6,Cad 133,ROXAS CITY,CAPIZ,VI,,,20116.24,16561.75,1281050.267,469541.216,,,
BBM,7,Cad 133,ROXAS CITY,CAPIZ,VI,,,20917.39,16749.02,1281851.380,469729.221,,,
BBM,8,Cad 133,ROXAS CITY,CAPIZ,VI,,,21674.62,17548.67,1282607.662,470529.414,,,
BBM,9,Cad 133,ROXAS CITY,CAPIZ,VI,,,21334.52,18236.02,1282266.899,471216.467,,,
BBM,10,Cad 133,ROXAS CITY,CAPIZ,VI,,,22601.74,19368.74,,,,,
BBM,11,Cad 133,ROXAS CITY,CAPIZ,VI,,,22538.66,21012.86,1283468.543,473993.935,,,
BBM,12,Cad 133,ROXAS CITY,CAPIZ,VI,,,21936.74,19652.30,,,,,
BBM,13,Cad 133,ROXAS CITY,CAPIZ,VI,,,20824.64,19824.91,1281752.677,472804.645,,,
BBM,14,Cad 133,ROXAS CITY,CAPIZ,VI,,,20799.56,20434.34,,,,,
BBM,15,Cad 133,ROXAS CITY,CAPIZ,VI,,,20741.28,20638.99,1281671.785,473618.594,,,
BBM,16,Cad 133,ROXAS CITY,CAPIZ,VI,,,21222.32,20277.86,1282152.974,473207.909,,,
BBM,17,Cad 133,ROXAS CITY,CAPIZ,VI,,,21605.93,20924.22,1282536.130,473904.696,,,
BBM,18,Cad 133,ROXAS CITY,CAPIZ,VI,,,21823.80,22213.26,,,,,
BBM,19,Cad 133,ROXAS CITY,CAPIZ,VI,,,21926.97,22811.52,1282855.365,475791.950,,,
BBM,20,Cad 133,ROXAS CITY,CAPIZ,VI,,,22721.03,23446.22,1283649.103,476427.505,,,
BBM,21,Cad 133,ROXAS CITY,CAPIZ,VI,,,22592.59,23420.70,1283520.695,476401.658,,,
BBM,22,Cad 133,ROXAS CITY,CAPIZ,VI,,,22029.97,24507.18,1282957.325,477487.855,,,
BBM,23,Cad 133,ROXAS CITY,CAPIZ,VI,,,20684.44,22352.66,1281613.538,475332.017,,,
BBM,24,Cad 133,ROXAS CITY,CAPIZ,VI,,,20368.80,22469.42,1281297.600,475448.706,,,
BBM,25,Cad 133,ROXAS CITY,CAPIZ,VI,,,19432.22,23384.45,1280360.412,476362.905,,,
BBM,26,Cad 133,ROXAS CITY,CAPIZ,VI,,,19261.22,21422.89,1280191.136,474401.101,,,
BBM,27,Cad 133,ROXAS CITY,CAPIZ,VI,,,18251.20,22207.48,1279180.284,475184.966,,,
BBM,28,Cad 133,ROXAS CITY,CAPIZ,VI,,,18001.11,20725.62,1278931.402,473702.922,,,
BBM,29,Cad 133,ROXAS CITY,CAPIZ,VI,,,18496.09,20256.98,1279426.772,473234.647,,,
BBM,30,Cad 133,ROXAS CITY,CAPIZ,VI,,,18845.21,20140.47,1279776.208,473118.608,,,
BBM,31,Cad 133,ROXAS CITY,CAPIZ,VI,,,18775.99,20035.42,,,,,
BBM,32,Cad 133,ROXAS CITY,CAPIZ,VI,,,19128.51,20001.47,1280059.607,472979.793,,,
BBM,33,Cad 133,ROXAS CITY,CAPIZ,VI,,,19176.19,20189.25,1280107.067,473167.671,,,
BBM,34,Cad 133,ROXAS CITY,CAPIZ,VI,,,19549.82,20487.21,1280480.421,473465.801,,,
BBM,35,Cad 133,ROXAS CITY,CAPIZ,VI,,,19781.29,20421.99,1280711.831,473400.863,,,
BBM,36,Cad 133,ROXAS CITY,CAPIZ,VI,,,19834.22,20605.40,1280764.521,473584.196,,,
BBM,37,Cad 133,ROXAS CITY,CAPIZ,VI,,,20091.87,20608.89,1281022.296,473588.050,,,
BBM,38,Cad 133,ROXAS CITY,CAPIZ,VI,,,20185.58,20341.18,,,,,
BBM,39,Cad 133,ROXAS CITY,CAPIZ,VI,,,20203.24,19970.26,1281134.067,472949.521,,,
BBM,40,Cad 133,ROXAS CITY,CAPIZ,VI,,,20223.74,19838.29,1281154.768,472817.452,,,
BBM,41,Cad 133,ROXAS CITY,CAPIZ,VI,,,20263.91,19299.73,1281195.492,472279.141,,,
BBM,42,Cad 133,ROXAS CITY,CAPIZ,VI,,,20254.03,18814.39,1281186.097,471793.803,,,
BBM,43,Cad 133,ROXAS CITY,CAPIZ,VI,,,20013.25,19239.71,1280944.834,472218.933,,,
BBM,44,Cad 133,ROXAS CITY,CAPIZ,VI,,,19818.30,19064.53,1280750.198,472043.347,,,
BBM,45,Cad 133,ROXAS CITY,CAPIZ,VI,,,20001.24,19581.11,1280932.549,472460.049,,,
BBM,46,Cad 133,ROXAS CITY,CAPIZ,VI,,,19765.53,19601.49,1280696.874,472580.442,,,
BBM,47,Cad 133,ROXAS CITY,CAPIZ,VI,,,19728.26,19705.59,1280659.606,472684.324,,,
BBM,48,Cad 133,ROXAS CITY,CAPIZ,VI,,,19989.70,19951.56,1280920.548,472930.552,,,
BBM,49,Cad 133,ROXAS CITY,CAPIZ,VI,,,19869.28,20017.64,1280800.359,472996.492,,,
BBM,50,Cad 133,ROXAS CITY,CAPIZ,VI,,,19566.91,19630.62,1280498.061,472609.351,,,
BBM,51,Cad 133,ROXAS CITY,CAPIZ,VI,,,19531.33,19731.92,1280462.639,472710.509,,,
BBM,52,Cad 133,ROXAS CITY,CAPIZ,VI,,,18817.16,19865.35,1279748.180,472843.491,,,
BBM,53,Cad 133,ROXAS CITY,CAPIZ,VI,,,19175.30,18700.53,1280107.465,471678.911,,,
BBM,54,Cad 133,ROXAS CITY,CAPIZ,VI,,,19018.40,18941.09,1279950.245,471919.322,,,
BBM,55,Cad 133,ROXAS CITY,CAPIZ,VI,,,18487.72,19042.33,1279419.544,472020.036,,,
BBM,56,Cad 133,ROXAS CITY,CAPIZ,VI,,,18178.18,18912.50,1279110.265,471890.085,,,
BBM,57,Cad 133,ROXAS CITY,CAPIZ,VI,,,18067.88,19185.30,1278999.720,472162.662,,,
BBM,58,Cad 133,ROXAS CITY,CAPIZ,VI,,,18093.76,18033.30,1279062.578,471010.780,,,
BBM,59,Cad 133,ROXAS CITY,CAPIZ,VI,,,17732.64,17080.27,1278666.467,470057.279,,,
BBM,60,Cad 133,ROXAS CITY,CAPIZ,VI,,,18753.26,15066.64,1279688.827,468044.737,,,
BBM,61,Cad 133,ROXAS CITY,CAPIZ,VI,,,17150.36,14930.81,1278086.377,467907.358,,,
BBM,62,Cad 133,ROXAS CITY,CAPIZ,VI,,,17318.76,15516.66,1278254.149,468493.498,,,
BBM,63,Cad 133,ROXAS CITY,CAPIZ,VI,,,17265.58,17082.70,1278199.454,470059.254,,,
BBM,64,Cad 133,ROXAS CITY,CAPIZ,VI,,,16929.87,15787.07,1277864.906,468763.368,,,
BBM,65,Cad 133,ROXAS CITY,CAPIZ,VI,,,16167.95,15643.41,1277103.084,468618.986,,,
BBM,66,Cad 133,ROXAS CITY,CAPIZ,VI,,,15149.06,16016.63,1276083.889,468991.262,,,
BBM,67,Cad 133,ROXAS CITY,CAPIZ,VI,,,15775.14,17249.57,1276708.852,470224.775,,,
BBM,68,Cad 133,ROXAS CITY,CAPIZ,VI,,,15997.43,19591.92,1276928.844,472567.432,,,
BBM,69,Cad 133,ROXAS CITY,CAPIZ,VI,,,15295.42,19938.91,1276226.798,472913.751,,,
BBM,70,Cad 133,ROXAS CITY,CAPIZ,VI,,,15878.53,20544.19,1276809.118,473519.639,,,
BBM,71,Cad 133,ROXAS CITY,CAPIZ,VI,,,15919.11,20655.20,1276849.581,473630.873,,,
BBM,72,Cad 133,ROXAS CITY,CAPIZ,VI,,,16053.69,21254.75,1276983.639,474230.306,,,
BBM,73,Cad 133,ROXAS CITY,CAPIZ,VI,,,14089.74,21885.37,,,,,
BBM,74,Cad 133,ROXAS CITY,CAPIZ,VI,,,14038.90,21885.37,1274968.803,474541.353,,,
BBM,75,Cad 133,ROXAS CITY,CAPIZ,VI,,,14049.27,20936.46,1274979.770,473910.490,,,
BBM,76,Cad 133,ROXAS CITY,CAPIZ,VI,,,14079.72,20371.85,1275010.663,473345.701,,,
BBM,77,Cad 133,ROXAS CITY,CAPIZ,VI,,,14048.94,20044.18,1247980.220,473018.119,,,
BBM,78,Cad 133,ROXAS CITY,CAPIZ,VI,,,14407.58,19169.73,1275339.540,472143.944,,,
BBM,79,Cad 133,ROXAS CITY,CAPIZ,VI,,,14175.78,19389.32,1275107.684,472363.421,,,
BBM,80,Cad 133,ROXAS CITY,CAPIZ,VI,,,14023.42,17823.69,1274956.714,470979.316,,,
BBM,81,Cad 133,ROXAS CITY,CAPIZ,VI,,,13510.48,18640.71,1274442.865,471614.076,,,
BBM,82,Cad 133,ROXAS CITY,CAPIZ,VI,,,12551.04,18468.43,1273483.809,471440.783,,,
BBM,83,Cad 133,ROXAS CITY,CAPIZ,VI,,,12084.18,19265.81,1273016.082,472237.937,,,
BBM,84,Cad 133,ROXAS CITY,CAPIZ,VI,,,12579.65,21523.43,1273509.744,474496.226,,,
BBM,85,Cad 133,ROXAS CITY,CAPIZ,VI,,,12415.55,21850.07,1273345.412,474822.757,,,
BBM,86,Cad 133,ROXAS CITY,CAPIZ,VI,,,11934.92,21817.59,1272864.912,474789.946,,,
BBM,87,Cad 133,ROXAS CITY,CAPIZ,VI,,,11719.97,21206.03,1272650.340,474177.946,,,
BBM,88,Cad 133,ROXAS CITY,CAPIZ,VI,,,12354.04,20817.56,1273284.811,473789.986,,,
BBM,89,Cad 133,ROXAS CITY,CAPIZ,VI,,,12102.66,20738.60,1273033.553,473710.988,,,
BBM,90,Cad 133,ROXAS CITY,CAPIZ,VI,,,12032.96,20468.87,1272964.036,473440.928,,,
BBM,91,Cad 133,ROXAS CITY,CAPIZ,VI,,,11183.83,19467.75,1272115.684,472438.964,,,
BBM,92,Cad 133,ROXAS CITY,CAPIZ,VI,,,11295.01,18941.06,1272227.372,471912.380,,,
BBM,93,Cad 133,ROXAS CITY,CAPIZ,VI,,,10326.97,19080.41,1271259.127,472050.915,,,
BBM,94,Cad 133,ROXAS CITY,CAPIZ,VI,,,11067.76,19922.48,1271999.149,472893.727,,,
BBM,95,Cad 133,ROXAS CITY,CAPIZ,VI,,,10835.87,20323.92,1271767.143,473925.059,,,
BBM,96,Cad 133,ROXAS CITY,CAPIZ,VI,,,10580.29,20752.40,1271511.156,473723.348,,,
BBM,97,Cad 133,ROXAS CITY,CAPIZ,VI,,,9786.43,19956.66,1270717.918,472926.864,,,
BLLM,1,Cad 147,f   ,CAPIZ,VI,,,20000.00,20000.00,1259991.129,465424.797,,,
BLLM,5,Cad 147,DAO,CAPIZ,VI,,,19460.34,21661.34,1259449.842,467085.543,,,
BLLM,7,Cad 147,DAO,CAPIZ,VI,,,15212.72,25246.15,1255198.724,470665.909,,,
BLLM,9,Cad 147,DAO,CAPIZ,VI,,,21842.58,24306.04,1261.829.243,469.732.616,,,
BLLM,11,Cad 147,DAO,CAPIZ,VI,,,15841.76,22840.23,1255829.957,468260.620,,,
BBM,1,Cad 147,DAO,CAPIZ,VI,,,20845.77,23828.81,1260833.548,468708.532,,,
BBM,2,Cad 147,DAO,CAPIZ,VI,,,20867.39,25324.86,1260853.101,470750.566,,,
BBM,3,Cad 147,DAO,CAPIZ,VI,,,19845.00,24282.86,1259831.892,469707.361,,,
BBM,4,Cad 147,DAO,CAPIZ,VI,,,18311.40,24569.95,1258297.873,469922.697,,,
BBM,5,Cad 147,DAO,CAPIZ,VI,,,18529.32,23355.41,,,,,
BBM,6,Cad 147,DAO,CAPIZ,VI,,,17636.36,21916.43,1257625.488,467338.623,,,
BBM,7,Cad 147,DAO,CAPIZ,VI,,,18629.56,20206.88,1258620.606,465630.063,,,
BBM,8,Cad 147,DAO,CAPIZ,VI,,,19216.88,19553.79,1259208.460,464977.681,,,
BBM,9,Cad 147,DAO,CAPIZ,VI,,,19654.71,19398.40,1259646.452,464822.946,,,
BBM,10,Cad 147,DAO,CAPIZ,VI,,,19927.93,18477.73,1259920.628,463902.554,,,
BBM,11,Cad 147,DAO,CAPIZ,VI,,,19020.06,17629.08,1259014.012,463052.951,,,
BBM,12,Cad 147,DAO,CAPIZ,VI,,,18121.21,17661.84,1258114.983,463084.646,,,
BBM,13,Cad 147,DAO,CAPIZ,VI,  ,,17098.68,17789.14,1257092.333,463210.794,,,
BBM,14,Cad 147,DAO,CAPIZ,VI,,,16127.74,19436.63,1256119.583,464857.235,,,
BBM,15,Cad 147,DAO,CAPIZ,VI,,,16505.31,20230.98,1256496.313,465652.016,,,
BBM,16,Cad 147,DAO,CAPIZ,VI,,,16989.30,23965.66,1256976.394,469387.195,,,
BBM,17,Cad 147,DAO,CAPIZ,VI,,,14247.78,24111.26,,,,,
BBM,18,Cad 147,DAO,CAPIZ,VI,,,13246.83,26254.41,1253232.092,471672.308,,,
BBM,19,Cad 147,DAO,CAPIZ,VI,,,13143.53,25422.28,1253129.305,470840.173,,,
BBM,20,Cad 147,DAO,CAPIZ,VI,,,13665.28,24640.50,1253652.030,470058.653,,,
BBM,21,Cad 147,DAO,CAPIZ,VI,,,13865.89,23717.16,1253853.233,469135.548,,,
BBM,22,Cad 147,DAO,CAPIZ,VI,,,13770.60,22617.15,1253759.075,468035.383,,,
BBM,23,Cad 147,DAO,CAPIZ,VI,,,14988.48,21194.23,1254978.438,466613.662,,,
BBM,24,Cad 147,DAO,CAPIZ,VI,,,14692.49,20491.05,1254683.311,465910.210,,,
BBM,25,Cad 147,DAO,CAPIZ,VI,,,14953.82,19513.23,1254945.530,464932.648,,,
BBM,26,Cad 147,DAO,CAPIZ,VI,,,14597.39,19045.09,1254589.650,464464.098,,,
BBM,27,Cad 147,DAO,CAPIZ,VI,,,15031.60,17663.50,1255025.357,463082.871,,,
BBM,28,Cad 147,DAO,CAPIZ,VI,,,12731.76,18164.09,1252725.079,463580.833,,,
BBM,29,Cad 147,DAO,CAPIZ,VI,,,12612.59,18834.68,1252605.110,464251.440,,,
BBM,30,Cad 147,DAO,CAPIZ,VI,,,13649.95,19533.25,1253641.885,464951.223,,,
BBM,31,Cad 147,DAO,CAPIZ,VI,,,13123.10,20122.04,1253114.324,465539.504,,,
BBM,32,Cad 147,DAO,CAPIZ,VI,,,11771.39,21786.66,1251761.016,467202.508,,,
BBM,33,Cad 147,DAO,CAPIZ,VI,,,11388.16,23123.54,1251376.233,468539.099,,,
BBM,34,Cad 147,DAO,CAPIZ,VI,,,12046.99,24170.71,1252034.245,469587.422,,,
BBM,35,Cad 147,DAO,CAPIZ,VI,,,11273.39,25820.82,1251259.820,471236.616,,,
BBM,36,Cad 147,DAO,CAPIZ,VI,,,10862.62,28574.76,1250845.942,473990.309,,,
BBM,37,Cad 147,DAO,CAPIZ,VI,,,10330.72,17286.59,,,,,
MBM,1,Cad 147,DAO,CAPIZ,VI,,,20720.64,18950.38,1260712.774,464376.072,,,
MBM,2,Cad 147,DAO,CAPIZ,VI,,,,,,,,,
MBM,3,Cad 147,DAO,CAPIZ,VI,,,21120.29,20433.16,1261110.863,465859.219,,,
MBM,4,Cad 147,DAO,CAPIZ,VI,,,22078.30,20932.44,1262068.308,466359.523,,,
MBM,5,Cad 147,DAO,CAPIZ,VI,,,23274.88,21855.07,1263264.048,467283.212,,,
MBM,6,Cad 147,DAO,CAPIZ,VI,,,,,,,,,
MBM,7,Cad 147,DAO,CAPIZ,VI,,,,,,,,,
MBM,8,Cad 147,DAO,CAPIZ,VI,,,25506.15,23237.19,1265493.836,468667.685,,,
MBM,9,Cad 147,DAO,CAPIZ,VI,,,22802.85,25871.37,1262787.911,471298.598,,,
MBM,10,Cad 147,DAO,CAPIZ,VI,,,20864.93,26435.21,1260849.636,471860.695,,,
MBM,11,Cad 147,DAO,CAPIZ,VI,,,20620.23,26714.49,1260604.825,472139.680,,,
MBM,12,Cad 147,DAO,CAPIZ,VI,,,19041.41,26445.56,,,,,
MBM,13,Cad 147,DAO,CAPIZ,VI,,,15445.22,26385.01,1255430.274,471804.946,,,
MBM,14,Cad 147,DAO,CAPIZ,VI,,,15871.20,27082.42,1255855.496,472502.979,,,
MBM,15,Cad 147,DAO,CAPIZ,VI,,,14954.01,27444.70,1254938.075,472864.212,,,
MBM,16,Cad 147,DAO,CAPIZ,VI,,,12886.44,31628.77,,,,,
MBM,17,Cad 147,DAO,CAPIZ,VI,,,12511.32,32275.59,,,,,
MBM,18,Cad 147,DAO,CAPIZ,VI,,,12089.75,33613.48,1252.069.335,479031.021,,,
MBM,19,Cad 147,DAO,CAPIZ,VI,,,,,,,,,
MBM,20,Cad 147,DAO,CAPIZ,VI,,,6417.11,34142.10,1246396.475,479554.709,,,
MBM,21,Cad 147,DAO,CAPIZ,VI,,,7085.61,32204.10,1247066.319,477617.487,,,
MBM,22,Cad 147,DAO,CAPIZ,VI,,,8399.54,31210.53,1248380.776,476624.602,,,
MBM,23,Cad 147,DAO,CAPIZ,VI,,,8469.31,29761.34,1248451.612,475175.040,,,
MBM,24,Cad 147,DAO,CAPIZ,VI,,,9276.53,22963.93,1249265.042,468377.502,,,
MBM,25,Cad 147,DAO,CAPIZ,VI,,,9382.46,22903.12,1249370.793,468316.652,,,
MBM,26,Cad 147,DAO,CAPIZ,VI,,,9216.77,22079.79,1249206.019,467493.135,,,
MBM,27,Cad 147,DAO,CAPIZ,VI,,,10238.41,21750.36,,,,,
MBM,28,Cad 147,DAO,CAPIZ,VI,,,10872.74,21135.74,1250863.016,466550.819,,,
MBM,29,Cad 147,DAO,CAPIZ,VI,,,10072.78,20151.10,1250064.012,465565.014,,,
MBM,30,Cad 147,DAO,CAPIZ,VI,,,10337.61,19537.40,1250329.521,464951.521,,,
MBM,31,Cad 147,DAO,CAPIZ,VI,,,10248.17,19076.66,,,,,
MBM,32,Cad 147,DAO,CAPIZ,VI,,,10273.31,18465.24,1250266.504,463879.153,,,
MBM,33,Cad 147,DAO,CAPIZ,VI,,,10580.46,17570.98,1250574.462,462985.219,,,
MBM,34,Cad 147,DAO,CAPIZ,VI,,,13819.41,17511.69,1253813.466,462929.552,,,
MBM,35,Cad 147,DAO,CAPIZ,VI,,,13662.78,16031.90,1253658.532,461449.656,,,
MBM,37,Cad 147,DAO,CAPIZ,VI,,,14990.74,16250.48,1254986.166,461669.879,,,
MBM,38,Cad 147,DAO,CAPIZ,VI,,,15347.20,16886.49,1255342.114,462306.128,,,
MBM,40,Cad 147,DAO,CAPIZ,VI,,,15918.82,15730.79,1255914.976,461151.013,,,
MBM,41,Cad 147,DAO,CAPIZ,VI,,,16184.90,13576.81,1256183.757,458997.128,,,
MBM,42,Cad 147,DAO,CAPIZ,VI,,,18119.73,14963.86,1258116.704,460386.668,,,
MBM,45,Cad 147,DAO,CAPIZ,VI,,,19424.57,16956.42,1259419.125,462389.492,,,
BLLM,1,PSC 30,DUMALAG,CAPIZ,VI,11-18-30.13,122-37-17.01,20000.00,20000.00,,,,,
BLLM,2,PSC 30,DUMALAG,CAPIZ,VI,,,19900.211,19934.623,,,,,
BLLM,3,PSC 30,DUMALAG,CAPIZ,VI,,,14259.929,16819.688,,,,,
BLLM,4,PSC 30,DUMALAG,CAPIZ,VI,,,14241.354,16076.079,,,,,
BLLM,5,PSC 30,DUMALAG,CAPIZ,VI,,,21555.708,15016.558,,,,,
BLLM,6,PSC 30,DUMALAG,CAPIZ,VI,,,21712.592,14849.49,,,,,
BLLM,7,PSC 30,DUMALAG,CAPIZ,VI,,,23183.57,22447.621,,,,,
BLLM,8,PSC 30,DUMALAG,CAPIZ,VI,,,23078.347,22627.903,,,,,
MBM,8,PSC 30,DUMALAG,CAPIZ,VI,,,15398.88,23296.95,,,,,
MBM,9,PSC 30,DUMALAG,CAPIZ,VI,,,25093.69,23187.56,,,,,
MBM,11,PSC 30,DUMALAG,CAPIZ,VI,,,21735.07,13316.16,,,,,
MBM,12,PSC 30,DUMALAG,CAPIZ,VI,,,23485.36,22610.56,,,,,
MBM,13,PSC 30,DUMALAG,CAPIZ,VI,,,23656.17,22327.32,,,,,
MBM,16,PSC 30,DUMALAG,CAPIZ,VI,,,19587.58,23904.94,,,,,
MBM,17,PSC 30,DUMALAG,CAPIZ,VI,,,17353.56,23322.89,,,,,
MBM,18,PSC 30,DUMALAG,CAPIZ,VI,,,15398.88,23296.95,,,,,
MBM,23,PSC 30,DUMALAG,CAPIZ,VI,,,14814.07,15263.96,,,,,
MBM,24,PSC 30,DUMALAG,CAPIZ,VI,,,16037.12,15314.08,,,,,
MBM,25,PSC 30,DUMALAG,CAPIZ,VI,,,17428.56,15370.76,,,,,
MBM,26,PSC 30,DUMALAG,CAPIZ,VI,,,21735.07,13316.16,,,,,
MBM,35,PSC 30,DUMALAG,CAPIZ,VI,,,23201.91,22780.99,,,,,
MBM,36,PSC 30,DUMALAG,CAPIZ,VI,,,23485.16,22610.08,,,,,
MBM,42,PSC 30,DUMALAG,CAPIZ,VI,,,25723.80,20325.80,,,,,
BBM,1,PSC 30,DUMALAG,CAPIZ,VI,,,21530.57,21967.72,,,,,
BBM,2,PSC 30,DUMALAG,CAPIZ,VI,,,21190.32,21992.19,,,,,
BBM,3,PSC 30,DUMALAG,CAPIZ,VI,,,23604.41,20768.19,,,,,
BBM,4,PSC 30,DUMALAG,CAPIZ,VI,,,23617.53,21723.78,,,,,
BBM,5,PSC 30,DUMALAG,CAPIZ,VI,,,23528.19,19613.66,,,,,
BBM,6,PSC 30,DUMALAG,CAPIZ,VI,,,23949.99,19046.85,,,,,
BBM,7,PSC 30,DUMALAG,CAPIZ,VI,,,25107.94,19315.11,,,,,
BBM,8,PSC 30,DUMALAG,CAPIZ,VI,,,24262.65,17060.15,,,,,
BBM,9,PSC 30,DUMALAG,CAPIZ,VI,,,21162.75,19978.79,,,,,
BBM,10,PSC 30,DUMALAG,CAPIZ,VI,,,19329.24,19465.60,,,,,
BBM,11,PSC 30,DUMALAG,CAPIZ,VI,,,20307.27,17476.18,,,,,
BBM,12,PSC 30,DUMALAG,CAPIZ,VI,,,20250.77,16672.10,,,,,
BBM,13,PSC 30,DUMALAG,CAPIZ,VI,,,20324.36,20214.53,,,,,
BBM,14,PSC 30,DUMALAG,CAPIZ,VI,,,19781.79,20877.20,,,,,
BBM,15,PSC 30,DUMALAG,CAPIZ,VI,,,19727.58,21427.82,,,,,
BBM,16,PSC 30,DUMALAG,CAPIZ,VI,,,21736.85,19399.95,,,,,
BBM,17,PSC 30,DUMALAG,CAPIZ,VI,,,22304.79,17993.29,,,,,
BBM,18,PSC 30,DUMALAG,CAPIZ,VI,,,22409.38,23580.63,,,,,
BBM,19,PSC 30,DUMALAG,CAPIZ,VI,,,21730.88,22882.94,,,,,
BBM,20,PSC 30,DUMALAG,CAPIZ,VI,,,23386.74,23932.68,,,,,
BBM,21,PSC 30,DUMALAG,CAPIZ,VI,,,21887.33,22143.17,,,,,
BBM,22,PSC 30,DUMALAG,CAPIZ,VI,,,17077.61,17495.43,,,,,
BBM,23,PSC 30,DUMALAG,CAPIZ,VI,,,17512.20,16971.63,,,,,
BBM,24,PSC 30,DUMALAG,CAPIZ,VI,,,16667.78,17305.58,,,,,
BBM,25,PSC 30,DUMALAG,CAPIZ,VI,,,19041.54,19559.71,,,,,
BBM,26,PSC 30,DUMALAG,CAPIZ,VI,,,19225.66,19968.58,,,,,
BBM,27,PSC 30,DUMALAG,CAPIZ,VI,,,15509.01,18476.22,,,,,
BBM,28,PSC 30,DUMALAG,CAPIZ,VI,,,17762.39,20912.20,,,,,
BBM,29,PSC 30,DUMALAG,CAPIZ,VI,,,14630.60,19679.68,,,,,
PBM,3,PSC 30,DUMALAG,CAPIZ,VI,,,13695.44,15206.32,,,,,
