9358,ARA 3449,3,0,0,0,0,1799790.805,617407.518
9359,ARA 3450,3,0,0,0,0,1799817.454,617510.139
9360,ARA 3451,3,0,0,0,0,1800481.727,620130.481
9361,ARA 3452,3,0,0,0,0,1808499.849,621558.567
9362,ARA 3453,3,0,0,0,0,1813417.142,629378.282
9363,ARA 3454,3,0,0,0,0,1803650.555,625824.477
9364,ARA 3455,3,0,0,0,0,1800655.558,622380.555
9365,ARA 3456,3,0,0,0,0,1800846.296,622234.221
9366,ARA 3457,3,0,0,0,0,1797628.419,621600.259
9367,ARA 3458,3,0,0,0,0,1797596.051,621610.197
9551,ARA 3459,3,0,0,0,0,1796099.706,621235.853
9552,ARA 3460,3,0,0,0,0,1798988.825,620748.525
9553,ARA 3461,3,0,0,0,0,1799056.433,620688.046
9554,ARA 3462,3,0,0,0,0,1788835.754,617001.268
9555,ARA 3463,3,0,0,0,0,1784002.054,613158.134
9556,ARA 3464,3,0,0,0,0,1773922.604,606129.146
9566,ARA 3465,3,0,0,0,0,1813891.109,625966.073
9567,ARA 3466,3,0,0,0,0,1814032.664,626231.785
9568,ARA 3467,3,0,0,0,0,1809744.974,629542.216
9569,ARA 3468,3,0,0,0,0,1809781.541,629507.477
9570,ARA 3469,3,0,0,0,0,1805653.064,627201.087
24526,ARA 3469,3,0,0,0,0,1805653.064,627201.087
10055,ARA 3470,3,0,0,0,0,1805595.003,627180.13
10063,ARA 3471,3,0,0,0,0,1747184.352,550758.211
10064,ARA 3472,3,0,0,0,0,1746295.639,533711.311
10065,ARA 3473,3,0,0,0,0,1740857.282,541461.425
10066,ARA 3474,3,0,0,0,0,1744035.909,538255.99
10067,ARA 3475,3,0,0,0,0,1744144.954,538234.616
10068,ARA 3476,3,0,0,0,0,1743590.916,545319.535
10069,ARA 3477,3,0,0,0,0,1743491.602,545405.918
10070,ARA 3478,3,0,0,0,0,1746117.068,547680.709
10071,ARA 3479,3,0,0,0,0,1746168.619,547861.081
10072,ARA 3480,3,0,0,0,0,1729249.256,562410.631
10073,ARA 3481,3,0,0,0,0,1722865.903,558128.695
10074,ARA 3482,3,0,0,0,0,1719228.739,555129.928
10075,ARA 3483,3,0,0,0,0,1719325.434,555126.76
12793,ARA 3484,3,0,0,0,0,1717407.471,553083.369
12794,ARA 3485,3,0,0,0,0,1705549.57,548542.009
12795,ARA 3486,3,0,0,0,0,1742640.479,552504.744
12796,ARA 3487,3,0,0,0,0,1742448.675,552594.735
12797,ARA 35,3,0,0,0,0,1803556.189,625806.133
12798,ARA 3502,3,0,0,0,0,1686490.947,542768.565
12799,ARA 4,3,0,0,0,0,1743161.252,560038.235
24633,ARA 4000,3,0,0,0,0,1807667.168,627028.813
24541,ARA 4001,3,0,0,0,0,1807680.951,626881.174
24533,ARA 4002,3,0,0,0,0,1811368.584,628702.537
24534,ARA 4003,3,0,0,0,0,1811112.926,628925.14
24535,ARA 4004,3,0,0,0,0,1808701.827,629132.439
24536,ARA 4005,3,0,0,0,0,1808594.94,629091.143
24537,ARA 4006,3,0,0,0,0,1806700.285,624078.481
24538,ARA 4007,3,0,0,0,0,1806602.196,624043.156
24539,ARA 4008,3,0,0,0,0,1806615.973,623075.636
24540,ARA 4009,3,0,0,0,0,1806662.936,623207.133
24542,ARA 4010,3,0,0,0,0,1806610.299,622061.063
24543,ARA 4011,3,0,0,0,0,1806493.658,622033.034
24544,ARA 4013,3,0,0,0,0,1806804.502,617254.909
24545,ARA 4014,3,0,0,0,0,1806168.556,616624.943
24546,ARA 4015,3,0,0,0,0,1806305.076,616676.221
24548,ARA 4018,3,0,0,0,0,1807900.65,618903.05
24547,ARA 4019,3,0,0,0,0,1807953.623,618788.837
24550,ARA 4020,3,0,0,0,0,1807189.252,617938.261
24549,ARA 4021,3,0,0,0,0,1806907.043,618006.238
24551,ARA 4022,3,0,0,0,0,1808410.22,618067.952
24552,ARA 4023,3,0,0,0,0,1808415.758,618183.987
24553,ARA 4024,3,0,0,0,0,1808272.442,622142.055
24554,ARA 4025,3,0,0,0,0,1808146.847,622215.251
24555,ARA 4026,3,0,0,0,0,1808773.163,620911.594
24557,ARA 4027,3,0,0,0,0,1808887.682,620859.561
24559,ARA 4028,3,0,0,0,0,1809652.092,619583.015
24561,ARA 4029,3,0,0,0,0,1809559.277,619756.27
24563,ARA 4030,3,0,0,0,0,1810353.148,624580.586
24564,ARA 4031,3,0,0,0,0,1810470.783,624654.641
24571,ARA 4032,3,0,0,0,0,1811664.46,623342.825
24572,ARA 4033,3,0,0,0,0,1811785.436,623366.611
24573,ARA 4034,3,0,0,0,0,1812109.395,622570.14
24574,ARA 4035,3,0,0,0,0,1811973.201,622545.424
24576,ARA 4036,3,0,0,0,0,1815409.691,625726.121
24575,ARA 4037,3,0,0,0,0,1815419.564,625536.559
24577,ARA 4038,3,0,0,0,0,1815899.496,626949.174
24578,ARA 4040,3,0,0,0,0,1815053.375,627324.211
24579,ARA 4040-A,3,0,0,0,0,1814780.671,627313.737
24580,ARA 4041,3,0,0,0,0,1817771.759,625433.518
24582,ARA 4042,3,0,0,0,0,1817961.144,625565.581
24586,ARA 4043,3,0,0,0,0,1818474.775,625209.26
24588,ARA 4044,3,0,0,0,0,1818410.811,625095.327
24592,ARA 4045,3,0,0,0,0,1817783.07,626803.684
24590,ARA 4046,3,0,0,0,0,1817918.868,626782.797
24594,ARA 4047,3,0,0,0,0,1821765.338,628310.276
24596,ARA 4048,3,0,0,0,0,1821944.995,628271.707
24605,ARA 4049,3,0,0,0,0,1821938.769,629174.284
24604,ARA 4050,3,0,0,0,0,1822056.024,629305.473
24606,ARA 4051,3,0,0,0,0,1820303.954,628533.001
24607,ARA 4052,3,0,0,0,0,1820177.719,628523.346
24608,ARA 4053,3,0,0,0,0,1813521.3,628493.195
24609,ARA 4054,3,0,0,0,0,1813545.735,628627.373
24610,ARA 4055,3,0,0,0,0,1813071.76,627795.66
24611,ARA 4056,3,0,0,0,0,1813067.577,627608.126
24612,ARA 4057,3,0,0,0,0,1813702.225,627538.004
24613,ARA 4058,3,0,0,0,0,1813820.215,627577.306
24617,ARA 4059,3,0,0,0,0,1814129.091,629466.296
24616,ARA 4060,3,0,0,0,0,1814157.637,629603.996
24615,ARA 4061,3,0,0,0,0,1815239.285,631346.256
24614,ARA 4062,3,0,0,0,0,1815113.705,631331.649
24618,ARA 4064,3,0,0,0,0,1813087.225,630300.419
23813,ARA 4065,3,0,0,0,0,1748989.935,557928.084
23814,ARA 4066,3,0,0,0,0,1749317.596,557597.131
23815,ARA 4067,3,0,0,0,0,1748284.117,557943.696
23816,ARA 4068,3,0,0,0,0,1748131.035,557809.551
23817,ARA 4069,3,0,0,0,0,1747427.708,557100.582
23818,ARA 4070,3,0,0,0,0,17,46903.398
23819,ARA 4071,3,0,0,0,0,1745957.179,558023.607
23820,ARA 4072,3,0,0,0,0,1746297.451,558325.23
23821,ARA 4073,3,0,0,0,0,1742665.789,556281.302
23822,ARA 4074,3,0,0,0,0,1742843.105,556075.037
23823,ARA 4075,3,0,0,0,0,1742373.105,554811.596
23824,ARA 4076,3,0,0,0,0,1743102.376,554682.531
23825,ARA 4077,3,0,0,0,0,1742798.903,554721.331
23826,ARA 4078,3,0,0,0,0,1741747.494,554516.42
23827,ARA 4079,3,0,0,0,0,1741904.724,554467.448
23828,ARA 4080,3,0,0,0,0,1741616.964,554286.491
23829,ARA 4081,3,0,0,0,0,1742781.547,558140.029
23830,ARA 4082,3,0,0,0,0,1742945.47,558321.844
23831,ARA 4083,3,0,0,0,0,1740297.946,560025.252
23832,ARA 4084,3,0,0,0,0,1742781.547,558140.029
23833,ARA 4085,3,0,0,0,0,1741461.755,559616.525
23834,ARA 4086,3,0,0,0,0,1741848.719,559603.685
23835,ARA 4087,3,0,0,0,0,1742531.649,559950.135
23836,ARA 4088,3,0,0,0,0,1742321.286,559711.941
23837,ARA 4089,3,0,0,0,0,1742040.796,559190.46
23838,ARA 4090,3,0,0,0,0,1742119.195,559121.641
23839,ARA 4091,3,0,0,0,0,1742009.569,558537.703
23840,ARA 4092,3,0,0,0,0,1742380.841,558208.025
23841,ARA 4093,3,0,0,0,0,1742378.744,563015.93
23842,ARA 4094,3,0,0,0,0,1742291.345,562772.499
23843,ARA 4095,3,0,0,0,0,1740967.967,561213.544
23844,ARA 4096,3,0,0,0,0,1740874.423,561066.745
23845,ARA 4097,3,0,0,0,0,1742374.455,560378.625
23846,ARA 4098,3,0,0,0,0,1742402.308,560486.954
23847,ARA 4099,3,0,0,0,0,1742258.408,567258.856
23848,ARA 4100,3,0,0,0,0,1742299.545,567096.391
23849,ARA 4101,3,0,0,0,0,1745293.873,554757.834
23897,ARA 4101,3,0,0,0,0,1742604.463,558846.183
23850,ARA 4102,3,0,0,0,0,1745396.467,555481.641
23851,ARA 4103,3,0,0,0,0,1745723.919,555295.409
23852,ARA 4104,3,0,0,0,0,1745868.436,555759.009
23853,ARA 4105,3,0,0,0,0,1745727.648,556204.406
23854,ARA 4106,3,0,0,0,0,1744469.277,556337.84
23855,ARA 4107,3,0,0,0,0,1744447.362,556154.532
23856,ARA 4108,3,0,0,0,0,1744792.389,556259.342
23857,ARA 4109,3,0,0,0,0,1744747.06,558942.933
23859,ARA 4110,3,0,0,0,0,1744604.973,559047.746
23860,ARA 4111,3,0,0,0,0,1744099.965,560297.911
23861,ARA 4112,3,0,0,0,0,1744270.881,560211.273
