BLBM,1,Anoling 3rd,CAMILING,Tarlac,3,,,15277.58,16880.05,1730357.025,433986.807,,,For new data see Cad. No. 136
BLBM,2,Anoling 3rd,CAMILING,Tarlac,3,,,15190.44,16776.39,1730270.172,433882.906,,,For new data see Cad. No. 136
BLBM,1,Bilad,CAMILING,Tarlac,3,,,25104.23,22172.63,1740168.977,439306.569,,,For new data see Cad. No. 136
BLBM,2,Bilad,CAMILING,Tarlac,3,,,25193.91,22246.65,1740258.452,439380.837,,,For new data see Cad. No. 136
BBM ,1,CAD 136,CAMILING,Tarlac,3,,,23459.38,21400.54,1738526.27,438529.935,,,
BBM ,2,CAD 136,CAMILING,Tarlac,3,,,23208.33,20949.06,1738276.48,438077.771,,,
BBM ,3,CAD 136,CAMILING,Tarlac,3,,,20779.66,20127.32,1735850.087,437249.307,,,
BBM ,4,CAD 136,CAMILING,Tarlac,3,,,20691.3,19764.82,1735762.758,436886.561,,,
BBM ,5,CAD 136,CAMILING,Tarlac,3,,,20309.27,19275.13,1735382.078,436395.811,,,
BBM ,6,CAD 136,CAMILING,Tarlac,3,,,20557.32,18752.59,1735631.555,435873.95,,,
BBM ,7,CAD 136,CAMILING,Tarlac,3,,,21667.61,19328.35,1736740.268,436452.796,,,
BBM ,8,CAD 136,CAMILING,Tarlac,3,,,23462.13,18722.82,1738536.457,435852.239,,,
BBM ,9,CAD 136,CAMILING,Tarlac,3,,,23301.23,19606.46,1738373.102,436735.427,,,
BBM ,10,CAD 136,CAMILING,Tarlac,3,,,23577.07,18987.2,1738650.663,436116.949,,,
BBM ,11,CAD 136,CAMILING,Tarlac,3,,,24948.74,19314.8,1740021.425,436448.359,,,
BBM ,12,CAD 136,CAMILING,Tarlac,3,,,25996.97,21831.58,1741062.655,438968.007,,,
BBM ,13,CAD 136,CAMILING,Tarlac,3,,,23998.48,23879.14,1739058.481,441010.03,,,
BBM ,14,CAD 136,CAMILING,Tarlac,3,,,20543.46,22093.61,1735608.441,439214.911,,,
BBM ,15,CAD 136,CAMILING,Tarlac,3,,,19614.98,21797.17,1734680.804,438915.926,,,
BBM ,16,CAD 136,CAMILING,Tarlac,3,,,19563.08,18653.2,1734637.593,435771.832,,,
BBM ,17,CAD 136,CAMILING,Tarlac,3,,,19363.93,19242.8,1734436.827,436360.854,,,
BBM ,18,CAD 136,CAMILING,Tarlac,3,,,19384.54,20122.81,1734455.003,437240.926,,,
BBM ,19,CAD 136,CAMILING,Tarlac,3,,,19206.62,20309.49,1734276.559,437427.117,,,
BBM ,20,CAD 136,CAMILING,Tarlac,3,,,17317.2,19708.01,1732388.804,436820.427,,,
BBM ,21,CAD 136,CAMILING,Tarlac,3,,,17338.89,19470.92,1732411.164,436583.369,,,
BBM ,22,CAD 136,CAMILING,Tarlac,3,,,17166.78,18450.91,1732241.879,435562.906,,,
BBM ,23,CAD 136,CAMILING,Tarlac,3,,,16970.52,17528.13,1732048.171,434639.593,,,
BBM ,24,CAD 136,CAMILING,Tarlac,3,,,16862.26,16731.99,1731942.097,433843.153,,,
BBM ,25,CAD 136,CAMILING,Tarlac,3,,,19114.56,18113.29,1734190.566,435230.673,,,
BBM ,26,CAD 136,CAMILING,Tarlac,3,,,19909.47,18058.48,1734985.645,435178.059,,,
BBM ,27,CAD 136,CAMILING,Tarlac,3,,,19967.32,18689.08,1735041.76,435808.828,,,
BBM ,28,CAD 136,CAMILING,Tarlac,3,,,16273.24,18438.71,1731348.363,435548.225,,,
BBM ,29,CAD 136,CAMILING,Tarlac,3,,,14077.35,20294.43,1729147.369,437397.882,,,
BBM ,30,CAD 136,CAMILING,Tarlac,3,,,18121.51,22575.75,1733185.187,439690.362,,,
BBM ,31,CAD 136,CAMILING,Tarlac,3,,,16594.89,20823.09,1731663.416,437933.493,,,
BBM ,32,CAD 136,CAMILING,Tarlac,3,,,19919.81,23575.46,1734980.713,440695.036,,,
BBM ,33,CAD 136,CAMILING,Tarlac,3,,,15632.43,21069.32,1730700.291,438177.058,,,
BBM ,34,CAD 136,CAMILING,Tarlac,3,,,23211.11,21503.91,1738277.707,438632.635,,,
BBM ,35,CAD 136,CAMILING,Tarlac,3,,,20000.61,21940.96,1735066.028,439060.759,,,
BBM ,36,CAD 136,CAMILING,Tarlac,3,,,20489.84,23824.83,1735550.055,440945.966,,,
BBM ,37,CAD 136,CAMILING,Tarlac,3,,,19853.74,24857.23,1734911.091,441976.606,,,
BBM ,38,CAD 136,CAMILING,Tarlac,3,,,15649.02,15946.51,1730731.034,433054.294,,,
BLLM,1,CAD 136,CAMILING,Tarlac,3,15-41-18.70,120-24-48.28,20000,20000,1735070.795,437119.823,,,
BLLM,2,CAD 136,CAMILING,Tarlac,3,,,20224.53,19958.81,1735295.434,437079.262,,,
BLLM,3,CAD 136,CAMILING,Tarlac,3,,,24991.26,20246.58,1740061.337,437380.225,,,
BLLM,4,CAD 136,CAMILING,Tarlac,3,,,26911.42,19958.38,1741982.301,437097.378,,,
BLLM,5,CAD 136,CAMILING,Tarlac,3,,,23126.99,22691.25,1738190.308,439819.713,,,
BLLM,6,CAD 136,CAMILING,Tarlac,3,,,23142.26,24448.58,1738200.71,441577.067,,,
BLLM,7,CAD 136,CAMILING,Tarlac,3,,,21270.97,22147.09,1736335.813,439270.426,,,
BLLM,8,CAD 136,CAMILING,Tarlac,3,,,21270.31,23634.74,1736331.02,440758.056,,,
BLLM,9,CAD 136,CAMILING,Tarlac,3,,,21251.17,25133.19,1736307.733,442256.444,,,
BLLM,10,CAD 136,CAMILING,Tarlac,3,,,21210.21,27088.13,1736261.351,444211.24,,,
BLLM,11,CAD 136,CAMILING,Tarlac,3,,,19079.71,24783.22,1734137.282,441900.458,,,
BLLM,12,CAD 136,CAMILING,Tarlac,3,,,17572.07,21141.52,1732639.729,438254.604,,,
BLLM,13,CAD 136,CAMILING,Tarlac,3,,,17573.06,22344.96,1732637.386,439458.047,,,
BLLM,14,CAD 136,CAMILING,Tarlac,3,,,17581.52,23606.56,1732642.361,440719.669,,,
BLLM,15,CAD 136,CAMILING,Tarlac,3,,,15746.6,22505.42,1730810.497,439613.451,,,
BLLM,16,CAD 136,CAMILING,Tarlac,3,,,15707.78,24413.6,1730766.421,441521.523,,,
BLLM,17,CAD 136,CAMILING,Tarlac,3,,,25000.78,18134.67,1740076.742,435268.377,,,
BLLM,18,CAD 136,CAMILING,Tarlac,3,,,23154.94,17823.77,1738231.752,434952.356,,,
BLLM,19,CAD 136,CAMILING,Tarlac,3,,,21034.87,17736.35,1736111.93,434859.031,,,
BLLM,20,CAD 136,CAMILING,Tarlac,3,,,19410.89,16350.92,1734491.799,433469.134,,,
BLLM,21,CAD 136,CAMILING,Tarlac,3,,,17575.25,14040.86,1732662.54,431153.972,,,
BLLM,22,CAD 136,CAMILING,Tarlac,3,,,17578.03,15342.54,1732661.712,432455.681,,,
BLLM,23,CAD 136,CAMILING,Tarlac,3,,,17587.56,16367.44,1732668.404,433480.593,,,
BLLM,24,CAD 136,CAMILING,Tarlac,3,,,17521.89,17057.86,1732600.836,434170.845,,,
BLLM,25,CAD 136,CAMILING,Tarlac,3,,,15766.2,13187.31,1730855.833,430295.41,,,
BLLM,26,CAD 136,CAMILING,Tarlac,3,,,15767.31,14977.51,1730851.99,432085.639,,,
BLLM,27,CAD 136,CAMILING,Tarlac,3,,,21673.22,20931.77,1736741.429,438056.22,,,
BLLM,28,CAD 136,CAMILING,Tarlac,3,,,15686.35,11297.58,1730781.198,428405.45,,,
BLLM,29,CAD 136,CAMILING,Tarlac,3,,,24918.53,23381.35,1739979.918,440514.773,,,
BLLM,30,CAD 136,CAMILING,Tarlac,3,,,14732.15,12801.45,1729822.842,429906.709,,,
BLLM,31,CAD 136,CAMILING,Tarlac,3,,,14331.67,14512,1729417.647,431616.142,,,
BLLM,32,CAD 136,CAMILING,Tarlac,3,,,18879.22,14915.52,1733964.099,432032.243,,,
BLLM,33,CAD 136,CAMILING,Tarlac,3,,,16988.12,13322.59,1732077.39,430434.064,,,
BLLM,34,CAD 136,CAMILING,Tarlac,3,,,14866,10150.66,1729964.023,427256.244,,,
BLLM,35,CAD 136,CAMILING,Tarlac,3,,,15745.03,19624.83,1730816.874,436732.878,,,
MBM,1,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,2,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,3,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,4,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,5,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,6,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,7,CAD 136,CAMILING,Tarlac,3,,,,,,,,,
MBM,8,CAD 136,CAMILING,Tarlac,3,,,22582.83,28658.92,1737629.605,445785.786,,,
MBM,9,CAD 136,CAMILING,Tarlac,3,,,19650.36,26485,1734703.199,443603.782,,,
MBM,10,CAD 136,CAMILING,Tarlac,3,,,18287.69,25893.61,1733342.201,443008.649,,,
MBM,11,CAD 136,CAMILING,Tarlac,3,,,17069.59,25813.58,1732124.326,442925.247,,,
MBM,12,CAD 136,CAMILING,Tarlac,3,,,14450.25,22230.79,1729514.925,439335.25,,,
MBM,13,CAD 136,CAMILING,Tarlac,3,,,13963.58,20402.03,1729033.29,437505.155,,,
MBM,14,CAD 136,CAMILING,Tarlac,3,,,13850.76,20480.18,1728920.246,437583.003,,,
MBM,15,CAD 136,CAMILING,Tarlac,3,,,13847.85,19168.8,1728920.954,436271.62,,,
MBM,16,CAD 136,CAMILING,Tarlac,3,,,12811.42,18543.51,1727886.273,435643.462,,,
MBM,17,CAD 136,CAMILING,Tarlac,3,,,15133.33,18099.66,1730209.398,435206.025,,,
MBM,18,CAD 136,CAMILING,Tarlac,3,,,13464.57,14735.04,1728549.919,431836.79,,,"15-37-46.0490  ,  120-21-51.5215  "
MBM,19,CAD 136,CAMILING,Tarlac,3,,,12984.68,13180.69,1728074.308,430281.123,,,"15-37-30.4225  ,  120-20-59.3429"
MBM,20,CAD 136,CAMILING,Tarlac,3,,,12542.43,12007.5,1727635.295,429106.699,,,
MBM,21,CAD 136,CAMILING,Tarlac,3,,,16649.91,11691.56,1731743.693,428802.115,,,
MBM,22,CAD 136,CAMILING,Tarlac,3,,,18459.96,12955.89,1733550.25,430071.438,,,
MBM,23,CAD 136,CAMILING,Tarlac,3,,,20148.51,16047.42,1735230.261,433167.651,,,
MBM,24,CAD 136,CAMILING,Tarlac,3,,,21688.01,16437.65,1736768.681,433562.155,,,
MBM,25,CAD 136,CAMILING,Tarlac,3,,,24133.92,16626.59,1739214.07,433757.87,,,
MBM,26,CAD 136,CAMILING,Tarlac,3,,,26459.21,17519.79,1741536.871,434657.544,,,
PBM,1,CAD 136,CAMILING,Tarlac,3,,,28417.9,17830.77,1743494.693,434973.969,,,
PBM,2,CAD 136,CAMILING,Tarlac,3,,,27032.24,,,,,,
PBM,3,CAD 136,CAMILING,Tarlac,3,,,27032.24,21506.64,1742098.809,438645.967,,,
PBM,4,CAD 136,CAMILING,Tarlac,3,,,26437.46,23083.11,1741499.666,440220.777,,,
PBM,5,CAD 136,CAMILING,Tarlac,3,,,25365.93,24576.23,1740423.984,441710.904,,,
PBM,6,CAD 136,CAMILING,Tarlac,3,,,24347.96,25995.67,1739402.103,443127.501,,,
PBM,7,CAD 136,CAMILING,Tarlac,3,,,23510.72,27166.83,1738561.618,444296.303,,,
BLLM,1,Camiling,CAMILING,Tarlac,3,15-41-18.700,120-24-48.280,20000,20000,1735070.795,437119.823,,,For new data see Cad. No. 136
BLLM,2,Camiling,CAMILING,Tarlac,3,,,20224.59,19958.78,1735295.499,437079.225,,,For new data see Cad. No. 136
,,Camiling-Bayambang,CAMILING,Tarlac,3,,,26438.48,23084.74,1741500.689,440222.365,,,For new data see Cad. No. 136
BLBM,1,Matubog,CAMILING,Tarlac,3,,,19918.28,23333.14,1734979.849,440452.712,,,For new data see Cad. No. 136
BLBM,2,Matubog,CAMILING,Tarlac,3,,,19915.23,23421.96,1734976.553,440541.522,,,For new data see Cad. No. 136
Tri. Sta.,,,CAMILING,Tarlac,3,,,20003.92,19795.6,1735075.282,436915.435,,,For new data see Cad. No. 136
BLBM,1,Arangureng,CAPAS,Tarlac,3,,,21950.62,18206.57,1697943.773,454118.933,,,
BLBM,1,Arangureng,CAPAS,Tarlac,3,,,21950.62,18206.57,1697943.773,454118.933,,,
BLBM,2,Arangureng,CAPAS,Tarlac,3,,,22094.53,18050.53,1698087.975,453963.17,,,
BLBM,2,Arangureng,CAPAS,Tarlac,3,,,22094.81,18050.47,1698088.255,453963.11,,,
BLLM,1,CAD 118,CAPAS,Tarlac,3,15-20-08.58,120-35-21.77,20000,20000,1695989.806,455908.618,,,
BLLM,1,CAD 118,CAPAS,Tarlac,3,15-20-68.580,120-35-21.170,20000,20000,1697833.886,455894.22,,,
BLLM,1,Capas,CAPAS,Tarlac,3,15-20-08.580,120-35-21.770,20000,20000,1695989.806,455908.618,,,For new data see Cad.No. 118
BLLM,2,Capas,CAPAS,Tarlac,3,,,19993.9,19823.87,1695984.04,455732.481,,,
BLBM,1,Lauy,CAPAS,Tarlac,3,,,24189.72,16315.65,1700186.401,452232.304,,,
BLBM,2,Lauy,CAPAS,Tarlac,3,,,24443.9,16241.4,1700440.716,452158.537,,,
BLBM,1,O' Donnel,CAPAS,Tarlac,3,,,21878.78,5916.9,1697895.242,441829.353,,,marked BLLM's on the ground
BLBM,2,O' Donnel,CAPAS,Tarlac,3,,,21769.77,6021.01,1697786.037,441933.255,,,
BLBM,1,Balutu,CONCEPCION,Tarlac,3,,,18083.86,24925.99,1692947.253,467829.228,,,For new data see Cad No. 100
BLBM,2,Balutu,CONCEPCION,Tarlac,3,,,17920.9,24632.82,1692784.765,467535.81,,,For new data see Cad No. 100
BBM ,1,CAD 100,CONCEPCION,Tarlac,3,,,27121.41,13642.52,1702002.49,456560.537,,,
BBM ,2,CAD 100,CONCEPCION,Tarlac,3,,,27100.58,14891.29,1707979.666,457809.238,,,
BBM ,3,CAD 100,CONCEPCION,Tarlac,3,,,27068.88,16405.95,1701945.549,459323.802,,,
BBM ,4,CAD 100,CONCEPCION,Tarlac,3,,,26921.59,17954.35,1701795.791,460871.918,,,
BBM ,5,CAD 100,CONCEPCION,Tarlac,3,,,26811.4,18058.83,1701685.438,460976.219,,,
BBM ,6,CAD 100,CONCEPCION,Tarlac,3,,,25869.64,18274.72,1700743.365,461190.602,,,
BBM ,7,CAD 100,CONCEPCION,Tarlac,3,,,26745.41,19948.52,1701616.433,462865.741,,,
BBM ,8,CAD 100,CONCEPCION,Tarlac,3,,,24555.02,19650.74,1699426.593,462564.481,,,
BBM ,9,CAD 100,CONCEPCION,Tarlac,3,,,23918.85,18502.22,1698792.277,461414.986,,,
BBM ,10,CAD 100,CONCEPCION,Tarlac,3,,,23616.06,17038.02,1698491.833,459950.35,,,
BBM ,11,CAD 100,CONCEPCION,Tarlac,3,,,23696.74,16017.65,1698574.138,458930.14,,,
BBM ,12,CAD 100,CONCEPCION,Tarlac,3,,,23468.88,14509.43,1698348.691,457421.602,,,
BBM ,13,CAD 100,CONCEPCION,Tarlac,3,,,21740.78,19318.82,1696612.978,462228.088,,,
BBM ,14,CAD 100,CONCEPCION,Tarlac,3,,,21695.19,20227.71,1696565.941,463136.874,,,
BBM ,15,CAD 100,CONCEPCION,Tarlac,3,,,23107.99,22736.26,1697974.692,465647.586,,,
BBM ,16,CAD 100,CONCEPCION,Tarlac,3,,,22735.06,23000.55,1697601.353,465911.272,,,
BBM ,17,CAD 100,CONCEPCION,Tarlac,3,,,23490.85,23296.68,1698356.644,466208.596,,,
BBM ,18,CAD 100,CONCEPCION,Tarlac,3,,,24534.29,23178.41,1699400.236,466091.993,,,
BBM ,19,CAD 100,CONCEPCION,Tarlac,3,,,22848.8,26083.26,1697710.174,468994.046,,,
BBM ,20,CAD 100,CONCEPCION,Tarlac,3,,,21370.88,26248.26,1697710.174,468994.046,,,
BBM ,21,CAD 100,CONCEPCION,Tarlac,3,,,21419.34,27347.33,1696278.751,470255.787,,,
BBM ,22,CAD 100,CONCEPCION,Tarlac,3,,,21020.25,28784.47,1695877.386,471692.232,,,
BBM ,23,CAD 100,CONCEPCION,Tarlac,3,,,19763.01,24921.52,1694626.349,467827.434,,,
BBM ,24,CAD 100,CONCEPCION,Tarlac,3,,,18379,25422.26,1693241.591,468325.949,,,
BBM ,25,CAD 100,CONCEPCION,Tarlac,3,,,16116,28950.89,1690973.057,471850.831,,,
BBM ,26,CAD 100,CONCEPCION,Tarlac,3,,,14114.8,23243.94,1688981.013,466140.917,,,
BBM ,27,CAD 100,CONCEPCION,Tarlac,3,,,15842.95,24393.04,1690707.273,467292.728,,,
BBM ,28,CAD 100,CONCEPCION,Tarlac,3,,,14956.47,20065.18,1689827.711,462963.612,,,
BBM ,29,CAD 100,CONCEPCION,Tarlac,3,,,15933.46,21731.42,1690802.016,464631.351,,,
BBM ,30,CAD 100,CONCEPCION,Tarlac,3,,,16607.86,22495.37,1691475.176,465396.348,,,
BBM ,31,CAD 100,CONCEPCION,Tarlac,3,,,18069.66,23720.3,1692934.973,466623.562,,,
BBM ,32,CAD 100,CONCEPCION,Tarlac,3,,,18097.03,22073.55,1692964.965,464976.916,,,
BBM ,33,CAD 100,CONCEPCION,Tarlac,3,,,17218.63,21376.21,1692087.706,464278.201,,,
BBM ,34,CAD 100,CONCEPCION,Tarlac,3,,,17556.46,21300.91,1692425.644,464203.442,,,
BBM ,35,CAD 100,CONCEPCION,Tarlac,3,,,19833.04,21917.53,1694701.162,464823.668,,,
BBM ,36,CAD 100,CONCEPCION,Tarlac,3,,,20724.35,21716.1,1695592.762,464623.665,,,
BBM ,37,CAD 100,CONCEPCION,Tarlac,3,,,20188.22,20015.77,1695059.36,462922.54,,,
BBM ,38,CAD 100,CONCEPCION,Tarlac,3,,,19784.2,20085.11,1694655.244,462991.234,,,
BBM ,39,CAD 100,CONCEPCION,Tarlac,3,,,20066.04,19361.32,1694938.227,462267.918,,,
BBM ,40,CAD 100,CONCEPCION,Tarlac,3,,,19851.99,19206.66,1694724.431,462112.922,,,
BBM ,41,CAD 100,CONCEPCION,Tarlac,3,,,19233.46,16657.37,1694109.983,459562.729,,,
BBM ,42,CAD 100,CONCEPCION,Tarlac,3,,,17819.82,15584.06,1692698.099,458487.199,,,
BBM ,43,CAD 100,CONCEPCION,Tarlac,3,,,17940.82,20194.22,1692811.753,463097.403,,,
BBM ,44,CAD 100,CONCEPCION,Tarlac,3,,,16974.03,20243.52,1691844.918,463145.161,,,
BBM ,45,CAD 100,CONCEPCION,Tarlac,3,,,17305.78,18821.76,1692178.92,461723.978,,,
BBM ,46,CAD 100,CONCEPCION,Tarlac,3,,,16192.58,19818.31,1691064.172,462718.72,,,
BBM ,47,CAD 100,CONCEPCION,Tarlac,3,,,13170.65,17944.93,1688045.324,460840.587,,,
BBM ,48,CAD 100,CONCEPCION,Tarlac,3,,,16081.6,18295.16,1690955.62,461195.444,,,
BBM ,49,CAD 100,CONCEPCION,Tarlac,3,,,15712.39,17647.01,1690587.454,460546.727,,,
BBM ,50,CAD 100,CONCEPCION,Tarlac,3,,,16476.57,17597,1691351.688,460497.936,,,
BBM ,51,CAD 100,CONCEPCION,Tarlac,3,,,16748.02,16625.69,1691624.675,459527.089,,,
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,15-20-33.9197,120-39-07.9948,21885.27,19748.1,1696756.779,462657.584,,,San Miguel
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,,,18085.69,24928.19,1692949.079,467831.431,,,Balutu
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,,,23686.73,26821.46,1698546.895,469733.551,,,Sta. Monica
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,,,18830.84,27878.79,1693689.502,470783.101,,,Magao
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,,,24837.46,15739.58,1699715.265,458653.897,,,Sta. Rosa
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,,,22494.61,17296.18,1697370.008,460206.715,,,Sto. Niño
BLBM,1,CAD 100,CONCEPCION,Tarlac,3,,,16020.67,16046.63,1690898.27,458946.888,,,Talabanca
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,21608.69,22878.45,1696475.218,465787.382,,,Sta. Cruz
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,17922.76,24635.24,1692786.622,467538.233,,,Balutu
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,23679.19,27014.75,1698539.047,469926.822,,,Sta. Monica
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,26106.46,25162.7,1700969.182,468078.713,,,Caluluan
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,18744.6,28199.9,1693602.754,471104.061,,,Magao
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,24851.32,15593.86,1699729.357,458508.203,,,Sta. Rosa
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,22589.72,17128.64,1697465.382,460039.332,,,Sto. Niño
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,16110.46,15860.47,1690988.354,458760.877,,,Talabanca
BLBM,2,CAD 100,CONCEPCION,Tarlac,3,,,16948.94,18848.88,1691822.049,461750.528,,,San Vicente
BLBM,3,CAD 100,CONCEPCION,Tarlac,3,,,22109.96,19757.98,1696981.446,462667.821,,,San Miguel
BLBM,3,CAD 100,CONCEPCION,Tarlac,3,,,21754.3,23140.78,1696620.405,466049.934,,,Sta. Cruz
BLBM,3,CAD 100,CONCEPCION,Tarlac,3,,,26170.3,25260.5,1701032.864,468176.61,,,Caluluan
BLBM,3,CAD 100,CONCEPCION,Tarlac,3,,,17098.08,18989.43,1691970.96,461891.311,,,San Vicente
BLLM,1,CAD 100,CONCEPCION,Tarlac,3,15-19-32.58,120-39-16.44,20000,20000,1694871.172,462906.471,,,
BLLM,1,CAD 100,CONCEPCION,Tarlac,3,,,28760.97,14747.77,1703640.233,457668.368,,,San Agustin
BLLM,2,CAD 100,CONCEPCION,Tarlac,3,,,19990.08,19885.79,1694861.434,462792.249,,,
BLLM,2,CAD 100,CONCEPCION,Tarlac,3,,,28619.31,14879.2,1703498.367,457799.568,,,San Agustin
BLLM,3,CAD 100,CONCEPCION,Tarlac,3,,,20045.34,19887.99,1694916.689,462794.537,,,
MBM ,1,CAD 100,CONCEPCION,Tarlac,3,,,30139.46,19991.58,1705010.298,462914.208,,,MBM # 7 La Paz
MBM ,2,CAD 100,CONCEPCION,Tarlac,3,,,28675.62,23363.2,1703541.123,466283.375,,,MBM # 6 La Paz
MBM ,3,CAD 100,CONCEPCION,Tarlac,3,,,27446.9,24136.91,1702311.211,467055.098,,,
MBM ,4,CAD 100,CONCEPCION,Tarlac,3,,,13959.87,32293.81,1688811.691,475190.172,,,PBM # 19 Magalang  Pamp. /either 32293.41
MBM ,5,CAD 100,CONCEPCION,Tarlac,3,,,13530.24,29548.29,1688386.446,472444.086,,,PBM # 18 Magalang  Pamp. /either 29548.29
MBM ,6,CAD 100,CONCEPCION,Tarlac,3,,,15370.15,29519.82,1690226.33,472418.549,,,PBM # 17 Magalang  Pamp.
MBM ,7,CAD 100,CONCEPCION,Tarlac,3,,,14510.39,27936.97,1689369.122,470834.394,,,PBM # 16 Magalang  Pamp.
MBM ,8,CAD 100,CONCEPCION,Tarlac,3,,,14125.68,25597.83,1688988.148,468494.735,,,PBM # 15 Magalang  Pamp.
